payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B07_000001,Razorpay Nodal,JIOO-INV-150042 PO_B07_000001,152650,3245,0,0,149405,INR,2026-08-09T02:15:00Z,BATCH-JIOO-0001
PO_B07_000002,Razorpay Nodal,OLAA-ORD-840250 OLAA-ORD-971627 BATCH-OLAA-0002,146410,2928,0,0,143482,INR,2026-08-09T09:43:00Z,BATCH-OLAA-0002
PO_B07_000003,BillDesk Settlement,ZOMA-INV-487537 PO_B07_000003,301591,5432,0,0,296159,INR,2026-08-09T19:58:00Z,BATCH-ZOMA-0003
PO_B07_000004,BillDesk Settlement,BKMS-INV-963466 PO_B07_000004,356567,8236,0,0,348331,INR,2026-08-09T09:26:00Z,BATCH-BKMS-0004
PO_B07_000005,Cashfree Escrow,SWIG-INV-896002 PO_B07_000005,156526,2888,0,0,153638,INR,2026-08-09T18:44:00Z,BATCH-SWIG-0005
PO_B07_000006,Razorpay Nodal,PAYT-INV-164332 PO_B07_000006,181862,4260,0,0,177602,INR,2026-08-09T02:09:00Z,BATCH-PAYT-0006
PO_B07_000007,Razorpay Nodal,UBER-INV-694034 PO_B07_000007,256369,4062,0,0,252307,INR,2026-08-09T17:09:00Z,BATCH-UBER-0007
PO_B07_000008,Razorpay Nodal,BBAS-INV-101460 PO_B07_000008,64393,1456,0,0,62937,INR,2026-08-09T05:57:00Z,BATCH-BBAS-0008
PO_B07_000009,BillDesk Settlement,FLPK-INV-840651 PO_B07_000009,211366,3738,0,0,207628,INR,2026-08-08T21:17:00Z,BATCH-FLPK-0009
PO_B07_000010,Stripe India,UBER-INV-222553 PO_B07_000010,163543,3007,0,0,160536,INR,2026-08-09T02:15:00Z,BATCH-UBER-0010
PO_B07_000011,BillDesk Settlement,MMTR-INV-878836 PO_B07_000011,260268,5600,0,0,254668,INR,2026-08-09T11:40:00Z,BATCH-MMTR-0011
PO_B07_000012,Stripe India,TATA-EXC-923894-UNRESOLVED,241130,4812,0,0,236318,INR,2026-08-09T15:07:00Z,HOLD-ESCROW
PO_B07_000013,BillDesk Settlement,MYNT-ORD-452856 MYNT-ORD-747076 BATCH-MYNT-0013,360333,7206,0,0,353127,INR,2026-08-08T23:07:00Z,BATCH-MYNT-0013
PO_B07_000014,Razorpay Nodal,PHNP-INV-189382 PO_B07_000014,211463,3398,0,0,208065,INR,2026-08-08T19:00:00Z,BATCH-PHNP-0014
PO_B07_000015,PayU Enterprise,MMTR-EXC-150079-UNRESOLVED,87460,1739,0,0,85721,INR,2026-08-09T19:19:00Z,HOLD-ESCROW
PO_B07_000016,PayU Enterprise,AMZN-INV-790787 PO_B07_000016,59280,1445,0,0,57835,INR,2026-08-09T05:48:00Z,BATCH-AMZN-0016
PO_B07_000017,BillDesk Settlement,MMTR-INV-931205 PO_B07_000017,180741,3663,0,0,177078,INR,2026-08-10T01:02:00Z,BATCH-MMTR-0017
PO_B07_000018,Stripe India,OLAA-INV-761919 PO_B07_000018,368873,6266,0,0,362607,INR,2026-08-09T13:55:00Z,BATCH-OLAA-0018
PO_B07_000019,Razorpay Nodal,TATA-ORD-313817 TATA-ORD-371092 TATA-ORD-663997 BATCH-TATA-0019,428163,8563,0,0,419600,INR,2026-08-09T03:06:00Z,BATCH-TATA-0019
PO_B07_000020,Stripe India,UBER-EXC-351678-UNRESOLVED,73988,1469,0,0,72519,INR,2026-08-09T23:57:00Z,HOLD-ESCROW
PO_B07_000021,BillDesk Settlement,PAYT-ORD-490852 PAYT-ORD-540845 BATCH-PAYT-0021,244761,4895,0,0,239866,INR,2026-08-09T12:25:00Z,BATCH-PAYT-0021
PO_B07_000022,Stripe India,OLAA-INV-294368 PO_B07_000022,283959,5655,0,0,278304,INR,2026-08-09T20:12:00Z,BATCH-OLAA-0022
PO_B07_000023,PayU Enterprise,AMZN-INV-352380 PO_B07_000023,384605,6070,0,0,378535,INR,2026-08-09T14:48:00Z,BATCH-AMZN-0023
PO_B07_000024,BillDesk Settlement,MYNT-EXC-496372-UNRESOLVED,278995,5569,0,0,273426,INR,2026-08-09T14:28:00Z,HOLD-ESCROW
PO_B07_000025,Cashfree Escrow,NYKA-ORD-335901 NYKA-ORD-256279 NYKA-ORD-429151 BATCH-NYKA-0025,538791,10775,0,0,528016,INR,2026-08-08T21:49:00Z,BATCH-NYKA-0025
PO_B07_000026,PayU Enterprise,BBAS-INV-207381 PO_B07_000026,385515,5989,0,0,379526,INR,2026-08-09T07:39:00Z,BATCH-BBAS-0026
PO_B07_000027,Razorpay Nodal,PAYT-INV-107699 PO_B07_000027,350708,8707,0,0,342001,INR,2026-08-09T13:15:00Z,BATCH-PAYT-0027
PO_B07_000028,PayU Enterprise,PHNP-ORD-753778 PHNP-ORD-439680 BATCH-PHNP-0028,306679,6133,0,0,300546,INR,2026-08-09T07:25:00Z,BATCH-PHNP-0028
PO_B07_000029,Stripe India,AMZN-INV-307299 PO_B07_000029,34892,623,0,0,34269,INR,2026-08-09T15:52:00Z,BATCH-AMZN-0029
PO_B07_000030,BillDesk Settlement,PAYT-INV-623078 PO_B07_000030,248312,5238,0,0,243074,INR,2026-08-09T18:00:00Z,BATCH-PAYT-0030
PO_B07_000031,Cashfree Escrow,MMTR-INV-760217 PO_B07_000031,168752,3316,0,0,165436,INR,2026-08-09T08:43:00Z,BATCH-MMTR-0031
PO_B07_000032,PayU Enterprise,SWIG-ORD-671402 SWIG-ORD-670769 SWIG-ORD-590824 BATCH-SWIG-0032,406010,8120,0,0,397890,INR,2026-08-09T05:52:00Z,BATCH-SWIG-0032
PO_B07_000033,BillDesk Settlement,NYKA-ORD-514738 NYKA-ORD-143366 BATCH-NYKA-0033,167748,3354,0,0,164394,INR,2026-08-09T08:05:00Z,BATCH-NYKA-0033
PO_B07_000034,PayU Enterprise,JIOO-ORD-816351 JIOO-ORD-769203 BATCH-JIOO-0034,398461,7969,0,0,390492,INR,2026-08-09T01:50:00Z,BATCH-JIOO-0034
PO_B07_000035,Razorpay Nodal,BBAS-ORD-140200 BBAS-ORD-482940 BBAS-ORD-323889 BATCH-BBAS-0035,426419,8528,0,0,417891,INR,2026-08-09T15:00:00Z,BATCH-BBAS-0035
PO_B07_000036,Stripe India,JIOO-INV-861766 PO_B07_000036,433824,7209,0,0,426615,INR,2026-08-09T08:22:00Z,BATCH-JIOO-0036
PO_B07_000037,Cashfree Escrow,BKMS-INV-948850 PO_B07_000037,208064,3253,0,0,204811,INR,2026-08-09T18:30:00Z,BATCH-BKMS-0037
PO_B07_000038,BillDesk Settlement,FLPK-INV-417897 PO_B07_000038,364264,5984,0,0,358280,INR,2026-08-09T06:19:00Z,BATCH-FLPK-0038
PO_B07_000039,BillDesk Settlement,BKMS-INV-516000 PO_B07_000039,134092,2474,0,0,131618,INR,2026-08-09T21:42:00Z,BATCH-BKMS-0039
PO_B07_000040,Stripe India,BKMS-INV-105300 PO_B07_000040,409971,8306,0,0,401665,INR,2026-08-09T12:37:00Z,BATCH-BKMS-0040
PO_B07_000041,Razorpay Nodal,PHNP-INV-879257 PO_B07_000041,121378,2931,0,0,118447,INR,2026-08-10T01:28:00Z,BATCH-PHNP-0041
PO_B07_000042,Razorpay Nodal,JIOO-INV-494894 PO_B07_000042,76104,1303,0,0,74801,INR,2026-08-08T17:20:00Z,BATCH-JIOO-0042
PO_B07_000043,Stripe India,PAYT-INV-452994 PO_B07_000043,58046,1075,0,0,56971,INR,2026-08-09T04:21:00Z,BATCH-PAYT-0043
PO_B07_000044,BillDesk Settlement,TATA-ORD-401473 TATA-ORD-714627 TATA-ORD-152608 BATCH-TATA-0044,346199,6923,0,0,339276,INR,2026-08-09T20:28:00Z,BATCH-TATA-0044
PO_B07_000045,PayU Enterprise,UBER-INV-961828 PO_B07_000045,284757,4591,0,0,280166,INR,2026-08-08T18:02:00Z,BATCH-UBER-0045
PO_B07_000046,Cashfree Escrow,JIOO-INV-229276 PO_B07_000046,40065,926,0,0,39139,INR,2026-08-09T04:53:00Z,BATCH-JIOO-0046
PO_B07_000047,Razorpay Nodal,UBER-INV-787515 PO_B07_000047,176236,2658,0,0,173578,INR,2026-08-09T19:12:00Z,BATCH-UBER-0047
PO_B07_000048,Cashfree Escrow,TATA-INV-300864 PO_B07_000048,251953,3854,0,0,248099,INR,2026-08-09T01:09:00Z,BATCH-TATA-0048
PO_B07_000049,Stripe India,BKMS-INV-482465 PO_B07_000049,184646,4190,0,0,180456,INR,2026-08-09T12:29:00Z,BATCH-BKMS-0049
PO_B07_000050,BillDesk Settlement,BLNK-INV-211363 PO_B07_000050,99797,1620,0,0,98177,INR,2026-08-08T19:06:00Z,BATCH-BLNK-0050
PO_B07_000051,BillDesk Settlement,MYNT-INV-294589 PO_B07_000051,251226,4164,0,0,247062,INR,2026-08-09T00:11:00Z,BATCH-MYNT-0051
PO_B07_000052,Cashfree Escrow,PHNP-INV-783703 PO_B07_000052,404475,7960,0,0,396515,INR,2026-08-09T05:33:00Z,BATCH-PHNP-0052
PO_B07_000053,Stripe India,BBAS-INV-341740 PO_B07_000053,174282,4194,0,0,170088,INR,2026-08-08T19:34:00Z,BATCH-BBAS-0053
PO_B07_000054,PayU Enterprise,BBAS-ORD-860358 BBAS-ORD-450250 BATCH-BBAS-0054,241012,4820,0,0,236192,INR,2026-08-09T18:37:00Z,BATCH-BBAS-0054
PO_B07_000055,Razorpay Nodal,SWIG-EXC-848073-UNRESOLVED,129161,2573,0,0,126588,INR,2026-08-10T04:27:00Z,HOLD-ESCROW
PO_B07_000056,Cashfree Escrow,JIOO-INV-992854 PO_B07_000056,261140,6034,0,0,255106,INR,2026-08-09T05:18:00Z,BATCH-JIOO-0056
PO_B07_000057,PayU Enterprise,BLNK-ORD-984757 BLNK-ORD-607217 BATCH-BLNK-0057,136451,2729,0,0,133722,INR,2026-08-09T04:33:00Z,BATCH-BLNK-0057
PO_B07_000058,Stripe India,BKMS-INV-887398 PO_B07_000058,336762,7798,0,0,328964,INR,2026-08-09T04:27:00Z,BATCH-BKMS-0058
PO_B07_000059,BillDesk Settlement,MMTR-EXC-313134-UNRESOLVED,274348,5476,0,0,268872,INR,2026-08-10T04:15:00Z,HOLD-ESCROW
PO_B07_000060,BillDesk Settlement,SWIG-INV-422899 PO_B07_000060,189950,3375,0,0,186575,INR,2026-08-08T22:06:00Z,BATCH-SWIG-0060
PO_B07_000061,Razorpay Nodal,MYNT-INV-343263 PO_B07_000061,440939,8186,0,0,432753,INR,2026-08-09T10:31:00Z,BATCH-MYNT-0061
PO_B07_000062,Stripe India,MYNT-INV-772997 PO_B07_000062,58596,1437,0,0,57159,INR,2026-08-09T11:08:00Z,BATCH-MYNT-0062
PO_B07_000063,PayU Enterprise,SWIG-INV-910594 PO_B07_000063,131774,2036,0,0,129738,INR,2026-08-09T09:26:00Z,BATCH-SWIG-0063
PO_B07_000064,BillDesk Settlement,UBER-INV-793566 PO_B07_000064,129618,2129,0,0,127489,INR,2026-08-09T01:10:00Z,BATCH-UBER-0064
PO_B07_000065,PayU Enterprise,PHNP-INV-625775 PO_B07_000065,416654,6466,0,0,410188,INR,2026-08-09T15:32:00Z,BATCH-PHNP-0065
PO_B07_000066,BillDesk Settlement,FLPK-EXC-102587-UNRESOLVED,242058,4831,0,0,237227,INR,2026-08-10T00:34:00Z,HOLD-ESCROW
PO_B07_000067,Stripe India,FLPK-INV-949130 PO_B07_000067,367407,6768,0,0,360639,INR,2026-08-09T07:26:00Z,BATCH-FLPK-0067
PO_B07_000068,Razorpay Nodal,BBAS-INV-533518 PO_B07_000068,345729,8589,0,0,337140,INR,2026-08-09T22:39:00Z,BATCH-BBAS-0068
PO_B07_000069,PayU Enterprise,OLAA-INV-243617 PO_B07_000069,201134,3522,0,0,197612,INR,2026-08-09T22:11:00Z,BATCH-OLAA-0069
PO_B07_000070,Cashfree Escrow,TATA-INV-670282 PO_B07_000070,131567,3078,0,0,128489,INR,2026-08-09T08:06:00Z,BATCH-TATA-0070
PO_B07_000071,BillDesk Settlement,JIOO-INV-256668 PO_B07_000071,364055,8896,0,0,355159,INR,2026-08-08T18:18:00Z,BATCH-JIOO-0071
PO_B07_000072,BillDesk Settlement,BBAS-INV-616305 PO_B07_000072,263026,4392,0,0,258634,INR,2026-08-09T17:18:00Z,BATCH-BBAS-0072
PO_B07_000073,Stripe India,NYKA-ORD-953363 NYKA-ORD-794283 BATCH-NYKA-0073,434752,8695,0,0,426057,INR,2026-08-09T10:26:00Z,BATCH-NYKA-0073
PO_B07_000074,PayU Enterprise,BKMS-EXC-930258-UNRESOLVED,188351,3757,0,0,184594,INR,2026-08-09T21:02:00Z,HOLD-ESCROW
PO_B07_000075,Stripe India,SWIG-ORD-431546 SWIG-ORD-385418 BATCH-SWIG-0075,300879,6017,0,0,294862,INR,2026-08-09T12:54:00Z,BATCH-SWIG-0075
PO_B07_000076,PayU Enterprise,NYKA-ORD-336628 NYKA-ORD-571372 NYKA-ORD-921271 BATCH-NYKA-0076,374487,7489,0,0,366998,INR,2026-08-09T17:44:00Z,BATCH-NYKA-0076
PO_B07_000077,Razorpay Nodal,SWIG-INV-520059 PO_B07_000077,354058,8517,0,0,345541,INR,2026-08-09T15:48:00Z,BATCH-SWIG-0077
PO_B07_000078,BillDesk Settlement,AMZN-INV-999947 PO_B07_000078,339543,7327,0,0,332216,INR,2026-08-09T10:47:00Z,BATCH-AMZN-0078
PO_B07_000079,PayU Enterprise,PAYT-INV-688221 PO_B07_000079,92264,1807,0,0,90457,INR,2026-08-09T10:50:00Z,BATCH-PAYT-0079
PO_B07_000080,Razorpay Nodal,SWIG-INV-160238 PO_B07_000080,55564,1367,0,0,54197,INR,2026-08-08T15:26:00Z,BATCH-SWIG-0080
PO_B07_000081,Razorpay Nodal,NYKA-INV-922586 PO_B07_000081,330027,5195,0,0,324832,INR,2026-08-09T09:24:00Z,BATCH-NYKA-0081
PO_B07_000082,Stripe India,OLAA-INV-626444 PO_B07_000082,361326,6679,0,0,354647,INR,2026-08-09T17:45:00Z,BATCH-OLAA-0082
PO_B07_000083,Razorpay Nodal,MMTR-INV-905935 PO_B07_000083,257463,4203,0,0,253260,INR,2026-08-09T17:19:00Z,BATCH-MMTR-0083
PO_B07_000084,PayU Enterprise,BKMS-INV-937787 PO_B07_000084,422843,7005,0,0,415838,INR,2026-08-09T12:48:00Z,BATCH-BKMS-0084
PO_B07_000085,Cashfree Escrow,OLAA-INV-359067 PO_B07_000085,245827,4924,0,0,240903,INR,2026-08-08T13:27:00Z,BATCH-OLAA-0085
PO_B07_000086,Razorpay Nodal,AMZN-INV-124554 PO_B07_000086,430363,6501,0,0,423862,INR,2026-08-08T21:48:00Z,BATCH-AMZN-0086
PO_B07_000087,Razorpay Nodal,PAYT-ORD-245358 PAYT-ORD-364868 PAYT-ORD-501418 BATCH-PAYT-0087,567737,11354,0,0,556383,INR,2026-08-09T15:27:00Z,BATCH-PAYT-0087
PO_B07_000088,PayU Enterprise,JIOO-INV-957984 PO_B07_000088,408087,9802,0,0,398285,INR,2026-08-09T13:02:00Z,BATCH-JIOO-0088
PO_B07_000089,PayU Enterprise,AMZN-ORD-410679 AMZN-ORD-674807 BATCH-AMZN-0089,277570,5551,0,0,272019,INR,2026-08-09T00:06:00Z,BATCH-AMZN-0089
PO_B07_000090,BillDesk Settlement,ZOMA-INV-593060 PO_B07_000090,287423,6037,0,0,281386,INR,2026-08-09T16:50:00Z,BATCH-ZOMA-0090
PO_B07_000091,Cashfree Escrow,NYKA-INV-693604 PO_B07_000091,260517,5762,0,0,254755,INR,2026-08-09T23:40:00Z,BATCH-NYKA-0091
PO_B07_000092,Cashfree Escrow,BKMS-INV-997596 PO_B07_000092,429403,6685,0,0,422718,INR,2026-08-09T06:57:00Z,BATCH-BKMS-0092
PO_B07_000093,Razorpay Nodal,BBAS-ORD-243227 BBAS-ORD-559323 BATCH-BBAS-0093,312278,6245,0,0,306033,INR,2026-08-09T14:19:00Z,BATCH-BBAS-0093
PO_B07_000094,Cashfree Escrow,TATA-INV-197220 PO_B07_000094,163488,3042,0,0,160446,INR,2026-08-09T08:06:00Z,BATCH-TATA-0094
PO_B07_000095,Cashfree Escrow,PAYT-INV-949839 PO_B07_000095,352478,6835,0,0,345643,INR,2026-08-09T01:49:00Z,BATCH-PAYT-0095
PO_B07_000096,Razorpay Nodal,OLAA-ORD-973256 OLAA-ORD-253769 BATCH-OLAA-0096,355588,7111,0,0,348477,INR,2026-08-09T10:46:00Z,BATCH-OLAA-0096
PO_B07_000097,PayU Enterprise,FLPK-INV-311860 PO_B07_000097,252043,4117,0,0,247926,INR,2026-08-08T19:22:00Z,BATCH-FLPK-0097
PO_B07_000098,Cashfree Escrow,OLAA-INV-979146 PO_B07_000098,46072,964,0,0,45108,INR,2026-08-08T20:39:00Z,BATCH-OLAA-0098
