transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B05_000001,MMTR-INV-822307,ORD-MMTR-INV-822307,168457,164856,INR,2026-08-06T11:34:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B05_000002,NYKA-ORD-763001,ORD-NYKA-ORD-763001,130880,128263,INR,2026-08-06T14:09:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B05_000003,NYKA-ORD-654334,ORD-NYKA-ORD-654334,18408,18040,INR,2026-08-06T14:24:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B05_000004,NYKA-ORD-545723,ORD-NYKA-ORD-545723,248899,243922,INR,2026-08-06T14:39:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B05_000005,JIOO-INV-685407,ORD-JIOO-INV-685407,81687,79651,INR,2026-08-07T00:38:00Z,Reliance Retail / Jio Platforms,CreditCard,SETTLED
TXN_B05_000006,BLNK-INV-995787,ORD-BLNK-INV-995787,117816,115517,INR,2026-08-06T11:53:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B05_000007,NYKA-INV-288122,ORD-NYKA-INV-288122,437510,426783,INR,2026-08-06T09:08:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B05_000008,BLNK-INV-436043,ORD-BLNK-INV-436043,280504,274875,INR,2026-08-07T06:34:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B05_000009,BBAS-INV-194961,ORD-BBAS-INV-194961,42883,42101,INR,2026-08-06T11:48:00Z,BigBasket Supermarket Grocery,DebitCard,SETTLED
TXN_B05_000010,MYNT-INV-235315,ORD-MYNT-INV-235315,34264,33706,INR,2026-08-06T14:05:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B05_000011,OLAA-ORD-936678,ORD-OLAA-ORD-936678,168552,165181,INR,2026-08-07T02:13:00Z,Ola ANI Technologies,UPI,SETTLED
TXN_B05_000012,OLAA-ORD-112345,ORD-OLAA-ORD-112345,34236,33552,INR,2026-08-07T02:28:00Z,Ola ANI Technologies,UPI,SETTLED
TXN_B05_000013,FLPK-INV-186893,ORD-FLPK-INV-186893,96597,94615,INR,2026-08-06T20:23:00Z,Flipkart Internet Pvt Ltd,RTGS,SETTLED
TXN_B05_000014,SWIG-ORD-576360,ORD-SWIG-ORD-576360,135439,132731,INR,2026-08-06T15:25:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B05_000015,SWIG-ORD-665086,ORD-SWIG-ORD-665086,118918,116540,INR,2026-08-06T15:40:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B05_000016,UBER-ORD-345051,ORD-UBER-ORD-345051,152092,149051,INR,2026-08-06T14:50:00Z,Uber India Systems Pvt Ltd,CreditCard,SETTLED
TXN_B05_000017,UBER-ORD-738997,ORD-UBER-ORD-738997,179307,175721,INR,2026-08-06T15:05:00Z,Uber India Systems Pvt Ltd,CreditCard,SETTLED
TXN_B05_000018,PAYT-EXC-509623,ORD-PAYT-EXC-509623,115315,113009,INR,2026-08-07T02:37:00Z,Paytm One97 Communications,CreditCard,PENDING
TXN_B05_000019,TATA-INV-242582,ORD-TATA-INV-242582,95134,93692,INR,2026-08-07T03:40:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B05_000020,FLPK-INV-731685,ORD-FLPK-INV-731685,230980,226413,INR,2026-08-06T16:28:00Z,Flipkart Internet Pvt Ltd,RTGS,SETTLED
TXN_B05_000021,BLNK-INV-987453,ORD-BLNK-INV-987453,241454,235863,INR,2026-08-06T12:36:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B05_000022,NYKA-INV-902061,ORD-NYKA-INV-902061,151968,149045,INR,2026-08-06T15:53:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B05_000023,BLNK-ORD-268729,ORD-BLNK-ORD-268729,174865,171368,INR,2026-08-06T14:36:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B05_000024,BLNK-ORD-438234,ORD-BLNK-ORD-438234,49704,48710,INR,2026-08-06T14:51:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B05_000025,BLNK-ORD-897751,ORD-BLNK-ORD-897751,63835,62559,INR,2026-08-06T15:06:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B05_000026,UBER-INV-841865,ORD-UBER-INV-841865,163555,159868,INR,2026-08-07T04:12:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B05_000027,PHNP-INV-370459,ORD-PHNP-INV-370459,393584,385276,INR,2026-08-06T20:12:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B05_000028,PHNP-ORD-623748,ORD-PHNP-ORD-623748,82739,81085,INR,2026-08-06T18:34:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B05_000029,PHNP-ORD-125281,ORD-PHNP-ORD-125281,157162,154019,INR,2026-08-06T18:49:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B05_000030,PHNP-ORD-698855,ORD-PHNP-ORD-698855,115133,112831,INR,2026-08-06T19:04:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B05_000031,FLPK-INV-600294,ORD-FLPK-INV-600294,34655,34011,INR,2026-08-06T21:49:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
