payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B01_000001,PayU Enterprise,BLNK-INV-503007 PO_B01_000001,371510,7830,0,0,363680,INR,2026-08-03T08:00:00Z,BATCH-BLNK-0001
PO_B01_000002,Stripe India,FLPK-ORD-929272 FLPK-ORD-562967 BATCH-FLPK-0002,321616,6432,0,0,315184,INR,2026-08-03T03:20:00Z,BATCH-FLPK-0002
PO_B01_000003,Cashfree Escrow,JIOO-ORD-738915 JIOO-ORD-563189 BATCH-JIOO-0003,228995,4579,0,0,224416,INR,2026-08-03T20:33:00Z,BATCH-JIOO-0003
PO_B01_000004,Stripe India,JIOO-INV-802853 PO_B01_000004,241020,5134,0,0,235886,INR,2026-08-02T18:21:00Z,BATCH-JIOO-0004
PO_B01_000005,BillDesk Settlement,ZOMA-INV-551992 PO_B01_000005,249084,5598,0,0,243486,INR,2026-08-03T04:36:00Z,BATCH-ZOMA-0005
PO_B01_000006,Cashfree Escrow,MYNT-INV-233894 PO_B01_000006,356034,6390,0,0,349644,INR,2026-08-03T17:03:00Z,BATCH-MYNT-0006
PO_B01_000007,BillDesk Settlement,UBER-ORD-756117 UBER-ORD-636275 UBER-ORD-317424 BATCH-UBER-0007,680648,13612,0,0,667036,INR,2026-08-03T12:16:00Z,BATCH-UBER-0007
PO_B01_000008,Cashfree Escrow,MMTR-INV-659594 PO_B01_000008,309649,6574,0,0,303075,INR,2026-08-03T09:38:00Z,BATCH-MMTR-0008
PO_B01_000009,BillDesk Settlement,MMTR-INV-503146 PO_B01_000009,433248,10216,0,0,423032,INR,2026-08-03T03:42:00Z,BATCH-MMTR-0009
PO_B01_000010,PayU Enterprise,MYNT-INV-535008 PO_B01_000010,107212,1844,0,0,105368,INR,2026-08-02T19:42:00Z,BATCH-MYNT-0010
PO_B01_000011,Cashfree Escrow,PAYT-INV-221375 PO_B01_000011,229029,4066,0,0,224963,INR,2026-08-03T05:04:00Z,BATCH-PAYT-0011
PO_B01_000012,PayU Enterprise,AMZN-INV-355052 PO_B01_000012,258438,4947,0,0,253491,INR,2026-08-03T06:41:00Z,BATCH-AMZN-0012
PO_B01_000013,Razorpay Nodal,OLAA-INV-584810 PO_B01_000013,435004,10134,0,0,424870,INR,2026-08-03T21:31:00Z,BATCH-OLAA-0013
PO_B01_000014,Razorpay Nodal,JIOO-ORD-978164 JIOO-ORD-814353 JIOO-ORD-246141 BATCH-JIOO-0014,543905,10878,0,0,533027,INR,2026-08-03T10:19:00Z,BATCH-JIOO-0014
PO_B01_000015,PayU Enterprise,AMZN-INV-347735 PO_B01_000015,365294,7038,0,0,358256,INR,2026-08-02T19:26:00Z,BATCH-AMZN-0015
PO_B01_000016,Razorpay Nodal,SWIG-INV-296232 PO_B01_000016,433147,7204,0,0,425943,INR,2026-08-03T02:04:00Z,BATCH-SWIG-0016
PO_B01_000017,BillDesk Settlement,BLNK-INV-178055 PO_B01_000017,277757,6223,0,0,271534,INR,2026-08-03T08:40:00Z,BATCH-BLNK-0017
