payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B08_000001,Razorpay Nodal,OLAA-INV-387420 PO_B08_000001,278669,6843,0,0,271826,INR,2026-08-10T16:56:00Z,BATCH-OLAA-0001
PO_B08_000002,Razorpay Nodal,BKMS-INV-620325 PO_B08_000002,423140,8531,0,0,414609,INR,2026-08-09T22:57:00Z,BATCH-BKMS-0002
PO_B08_000003,BillDesk Settlement,SWIG-INV-681988 PO_B08_000003,215847,3557,0,0,212290,INR,2026-08-09T23:43:00Z,BATCH-SWIG-0003
PO_B08_000004,BillDesk Settlement,TATA-INV-523901 PO_B08_000004,396657,9180,0,0,387477,INR,2026-08-09T20:23:00Z,BATCH-TATA-0004
PO_B08_000005,Cashfree Escrow,AMZN-ORD-121596 AMZN-ORD-531182 BATCH-AMZN-0005,238406,4768,0,0,233638,INR,2026-08-10T18:39:00Z,BATCH-AMZN-0005
PO_B08_000006,Cashfree Escrow,NYKA-INV-886005 PO_B08_000006,119030,2927,0,0,116103,INR,2026-08-10T10:17:00Z,BATCH-NYKA-0006
PO_B08_000007,Razorpay Nodal,MMTR-ORD-432840 MMTR-ORD-362169 MMTR-ORD-615706 BATCH-MMTR-0007,323123,6462,0,0,316661,INR,2026-08-09T22:51:00Z,BATCH-MMTR-0007
PO_B08_000008,PayU Enterprise,FLPK-INV-997172 PO_B08_000008,348147,7312,0,0,340835,INR,2026-08-10T01:23:00Z,BATCH-FLPK-0008
PO_B08_000009,Stripe India,PAYT-INV-505892 PO_B08_000009,293822,5260,0,0,288562,INR,2026-08-10T10:03:00Z,BATCH-PAYT-0009
PO_B08_000010,PayU Enterprise,SWIG-INV-562603 PO_B08_000010,84517,1560,0,0,82957,INR,2026-08-10T12:07:00Z,BATCH-SWIG-0010
PO_B08_000011,Cashfree Escrow,UBER-INV-923940 PO_B08_000011,70376,1114,0,0,69262,INR,2026-08-10T08:36:00Z,BATCH-UBER-0011
PO_B08_000012,Razorpay Nodal,BLNK-ORD-697446 BLNK-ORD-375830 BLNK-ORD-883290 BATCH-BLNK-0012,365626,7312,0,0,358314,INR,2026-08-10T04:24:00Z,BATCH-BLNK-0012
PO_B08_000013,PayU Enterprise,NYKA-INV-281347 PO_B08_000013,28886,593,0,0,28293,INR,2026-08-10T06:07:00Z,BATCH-NYKA-0013
PO_B08_000014,PayU Enterprise,MMTR-INV-199220 PO_B08_000014,175302,4149,0,0,171153,INR,2026-08-10T04:15:00Z,BATCH-MMTR-0014
PO_B08_000015,PayU Enterprise,SWIG-INV-579137 PO_B08_000015,288503,5587,0,0,282916,INR,2026-08-09T19:53:00Z,BATCH-SWIG-0015
PO_B08_000016,BillDesk Settlement,MMTR-INV-242280 PO_B08_000016,396263,9240,0,0,387023,INR,2026-08-09T22:50:00Z,BATCH-MMTR-0016
PO_B08_000017,Cashfree Escrow,AMZN-INV-206594 PO_B08_000017,176620,4278,0,0,172342,INR,2026-08-10T13:55:00Z,BATCH-AMZN-0017
PO_B08_000018,BillDesk Settlement,OLAA-ORD-102220 OLAA-ORD-898669 BATCH-OLAA-0018,108075,2161,0,0,105914,INR,2026-08-10T06:38:00Z,BATCH-OLAA-0018
