payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B12_000001,Razorpay Nodal,UBER-ORD-393035 UBER-ORD-481852 UBER-ORD-432163 BATCH-UBER-0001,368829,7376,0,0,361453,INR,2026-08-13T23:02:00Z,BATCH-UBER-0001
PO_B12_000002,PayU Enterprise,MYNT-INV-118689 PO_B12_000002,273422,5787,0,0,267635,INR,2026-08-13T23:50:00Z,BATCH-MYNT-0002
PO_B12_000003,Cashfree Escrow,MMTR-INV-473748 PO_B12_000003,428097,10120,0,0,417977,INR,2026-08-14T11:22:00Z,BATCH-MMTR-0003
PO_B12_000004,Razorpay Nodal,MMTR-ORD-794322 MMTR-ORD-217518 MMTR-ORD-696063 BATCH-MMTR-0004,491720,9834,0,0,481886,INR,2026-08-14T14:31:00Z,BATCH-MMTR-0004
PO_B12_000005,Stripe India,PAYT-INV-929897 PO_B12_000005,417848,8495,0,0,409353,INR,2026-08-13T23:30:00Z,BATCH-PAYT-0005
PO_B12_000006,BillDesk Settlement,FLPK-ORD-584568 FLPK-ORD-281293 BATCH-FLPK-0006,252801,5056,0,0,247745,INR,2026-08-14T17:11:00Z,BATCH-FLPK-0006
PO_B12_000007,Razorpay Nodal,ZOMA-INV-745598 PO_B12_000007,300062,4803,0,0,295259,INR,2026-08-14T17:03:00Z,BATCH-ZOMA-0007
PO_B12_000008,Stripe India,PAYT-INV-349681 PO_B12_000008,406344,6210,0,0,400134,INR,2026-08-14T12:43:00Z,BATCH-PAYT-0008
PO_B12_000009,PayU Enterprise,JIOO-EXC-558703-UNRESOLVED,174266,3475,0,0,170791,INR,2026-08-14T14:18:00Z,HOLD-ESCROW
PO_B12_000010,PayU Enterprise,PAYT-INV-363230 PO_B12_000010,53978,1262,0,0,52716,INR,2026-08-14T03:21:00Z,BATCH-PAYT-0010
PO_B12_000011,Stripe India,MMTR-ORD-770655 MMTR-ORD-902166 MMTR-ORD-186092 BATCH-MMTR-0011,233689,4673,0,0,229016,INR,2026-08-14T03:53:00Z,BATCH-MMTR-0011
PO_B12_000012,Cashfree Escrow,FLPK-ORD-197082 FLPK-ORD-311971 BATCH-FLPK-0012,129238,2584,0,0,126654,INR,2026-08-14T16:26:00Z,BATCH-FLPK-0012
PO_B12_000013,BillDesk Settlement,MYNT-ORD-155477 MYNT-ORD-192390 BATCH-MYNT-0013,422698,8453,0,0,414245,INR,2026-08-13T21:03:00Z,BATCH-MYNT-0013
PO_B12_000014,Razorpay Nodal,PHNP-INV-330084 PO_B12_000014,244712,4105,0,0,240607,INR,2026-08-14T05:44:00Z,BATCH-PHNP-0014
PO_B12_000015,Razorpay Nodal,JIOO-INV-648782 PO_B12_000015,412473,8985,0,0,403488,INR,2026-08-14T12:44:00Z,BATCH-JIOO-0015
PO_B12_000016,Stripe India,NYKA-ORD-962259 NYKA-ORD-862328 NYKA-ORD-230947 BATCH-NYKA-0016,247986,4959,0,0,243027,INR,2026-08-14T18:38:00Z,BATCH-NYKA-0016
PO_B12_000017,Stripe India,PHNP-EXC-435842-UNRESOLVED,132988,2649,0,0,130339,INR,2026-08-14T18:49:00Z,HOLD-ESCROW
PO_B12_000018,Razorpay Nodal,PAYT-EXC-788262-UNRESOLVED,53909,1068,0,0,52841,INR,2026-08-15T00:18:00Z,HOLD-ESCROW
PO_B12_000019,Cashfree Escrow,BBAS-INV-759725 PO_B12_000019,391735,7615,0,0,384120,INR,2026-08-14T07:59:00Z,BATCH-BBAS-0019
PO_B12_000020,BillDesk Settlement,OLAA-INV-224575 PO_B12_000020,57571,1332,0,0,56239,INR,2026-08-14T02:56:00Z,BATCH-OLAA-0020
PO_B12_000021,BillDesk Settlement,BKMS-INV-936203 PO_B12_000021,277150,5336,0,0,271814,INR,2026-08-14T14:00:00Z,BATCH-BKMS-0021
PO_B12_000022,Cashfree Escrow,TATA-ORD-457863 TATA-ORD-582701 BATCH-TATA-0022,116167,2323,0,0,113844,INR,2026-08-14T20:12:00Z,BATCH-TATA-0022
PO_B12_000023,PayU Enterprise,MYNT-ORD-261112 MYNT-ORD-589731 MYNT-ORD-553437 BATCH-MYNT-0023,362630,7252,0,0,355378,INR,2026-08-13T23:38:00Z,BATCH-MYNT-0023
PO_B12_000024,BillDesk Settlement,BLNK-ORD-793309 BLNK-ORD-490882 BLNK-ORD-661253 BATCH-BLNK-0024,187895,3757,0,0,184138,INR,2026-08-13T21:25:00Z,BATCH-BLNK-0024
PO_B12_000025,PayU Enterprise,NYKA-INV-255831 PO_B12_000025,69042,1402,0,0,67640,INR,2026-08-14T07:03:00Z,BATCH-NYKA-0025
PO_B12_000026,PayU Enterprise,BLNK-INV-576622 PO_B12_000026,246648,5711,0,0,240937,INR,2026-08-14T10:58:00Z,BATCH-BLNK-0026
PO_B12_000027,BillDesk Settlement,ZOMA-ORD-926511 ZOMA-ORD-206518 BATCH-ZOMA-0027,249864,4997,0,0,244867,INR,2026-08-14T18:18:00Z,BATCH-ZOMA-0027
PO_B12_000028,Stripe India,TATA-INV-208284 PO_B12_000028,103066,2534,0,0,100532,INR,2026-08-14T07:00:00Z,BATCH-TATA-0028
PO_B12_000029,BillDesk Settlement,AMZN-INV-763673 PO_B12_000029,419805,10456,0,0,409349,INR,2026-08-14T01:41:00Z,BATCH-AMZN-0029
PO_B12_000030,Razorpay Nodal,MYNT-INV-125712 PO_B12_000030,167162,3492,0,0,163670,INR,2026-08-14T21:01:00Z,BATCH-MYNT-0030
PO_B12_000031,Cashfree Escrow,BLNK-INV-170180 PO_B12_000031,287398,6038,0,0,281360,INR,2026-08-13T22:00:00Z,BATCH-BLNK-0031
PO_B12_000032,BillDesk Settlement,PAYT-EXC-629091-UNRESOLVED,196855,3927,0,0,192928,INR,2026-08-14T19:57:00Z,HOLD-ESCROW
PO_B12_000033,Stripe India,FLPK-INV-698347 PO_B12_000033,350245,8389,0,0,341856,INR,2026-08-14T04:58:00Z,BATCH-FLPK-0033
PO_B12_000034,Razorpay Nodal,TATA-INV-108531 PO_B12_000034,246910,5849,0,0,241061,INR,2026-08-14T05:47:00Z,BATCH-TATA-0034
PO_B12_000035,BillDesk Settlement,AMZN-INV-105614 PO_B12_000035,434318,8544,0,0,425774,INR,2026-08-14T00:55:00Z,BATCH-AMZN-0035
PO_B12_000036,Razorpay Nodal,PHNP-INV-216637 PO_B12_000036,239447,5468,0,0,233979,INR,2026-08-14T16:42:00Z,BATCH-PHNP-0036
PO_B12_000037,PayU Enterprise,TATA-INV-584159 PO_B12_000037,29520,471,0,0,29049,INR,2026-08-14T02:53:00Z,BATCH-TATA-0037
PO_B12_000038,Stripe India,MYNT-INV-958638 PO_B12_000038,375936,5814,0,0,370122,INR,2026-08-14T21:17:00Z,BATCH-MYNT-0038
PO_B12_000039,Razorpay Nodal,PHNP-INV-445184 PO_B12_000039,326748,6346,0,0,320402,INR,2026-08-14T06:31:00Z,BATCH-PHNP-0039
PO_B12_000040,PayU Enterprise,BLNK-INV-841369 PO_B12_000040,86119,1436,0,0,84683,INR,2026-08-14T14:35:00Z,BATCH-BLNK-0040
PO_B12_000041,BillDesk Settlement,ZOMA-INV-548629 PO_B12_000041,381322,6635,0,0,374687,INR,2026-08-14T01:38:00Z,BATCH-ZOMA-0041
PO_B12_000042,Cashfree Escrow,UBER-INV-105674 PO_B12_000042,92070,2220,0,0,89850,INR,2026-08-14T06:07:00Z,BATCH-UBER-0042
PO_B12_000043,PayU Enterprise,SWIG-ORD-862344 SWIG-ORD-807819 BATCH-SWIG-0043,361728,7234,0,0,354494,INR,2026-08-14T00:43:00Z,BATCH-SWIG-0043
PO_B12_000044,Stripe India,BLNK-INV-876900 PO_B12_000044,203623,3716,0,0,199907,INR,2026-08-14T01:23:00Z,BATCH-BLNK-0044
PO_B12_000045,PayU Enterprise,FLPK-INV-510258 PO_B12_000045,160869,2470,0,0,158399,INR,2026-08-15T00:45:00Z,BATCH-FLPK-0045
PO_B12_000046,Razorpay Nodal,NYKA-INV-728552 PO_B12_000046,355697,7154,0,0,348543,INR,2026-08-13T23:14:00Z,BATCH-NYKA-0046
PO_B12_000047,BillDesk Settlement,BBAS-INV-638769 PO_B12_000047,379961,6598,0,0,373363,INR,2026-08-14T13:03:00Z,BATCH-BBAS-0047
PO_B12_000048,BillDesk Settlement,BBAS-INV-273239 PO_B12_000048,406680,9285,0,0,397395,INR,2026-08-14T12:10:00Z,BATCH-BBAS-0048
PO_B12_000049,PayU Enterprise,PHNP-INV-188012 PO_B12_000049,217074,5313,0,0,211761,INR,2026-08-14T03:12:00Z,BATCH-PHNP-0049
PO_B12_000050,BillDesk Settlement,UBER-ORD-750997 UBER-ORD-878546 BATCH-UBER-0050,274333,5486,0,0,268847,INR,2026-08-14T01:45:00Z,BATCH-UBER-0050
PO_B12_000051,BillDesk Settlement,BLNK-INV-917804 PO_B12_000051,82469,1977,0,0,80492,INR,2026-08-14T16:05:00Z,BATCH-BLNK-0051
PO_B12_000052,PayU Enterprise,OLAA-ORD-384125 OLAA-ORD-611928 BATCH-OLAA-0052,409933,8198,0,0,401735,INR,2026-08-14T15:20:00Z,BATCH-OLAA-0052
PO_B12_000053,Stripe India,FLPK-INV-390204 PO_B12_000053,204327,3313,0,0,201014,INR,2026-08-13T14:59:00Z,BATCH-FLPK-0053
PO_B12_000054,Razorpay Nodal,MMTR-INV-398395 PO_B12_000054,34092,564,0,0,33528,INR,2026-08-14T11:50:00Z,BATCH-MMTR-0054
PO_B12_000055,BillDesk Settlement,SWIG-ORD-864173 SWIG-ORD-417550 SWIG-ORD-772024 BATCH-SWIG-0055,421015,8420,0,0,412595,INR,2026-08-14T20:06:00Z,BATCH-SWIG-0055
PO_B12_000056,Stripe India,AMZN-INV-227786 PO_B12_000056,143214,3417,0,0,139797,INR,2026-08-13T21:46:00Z,BATCH-AMZN-0056
PO_B12_000057,PayU Enterprise,PHNP-ORD-474834 PHNP-ORD-393121 PHNP-ORD-361191 BATCH-PHNP-0057,519277,10385,0,0,508892,INR,2026-08-14T05:53:00Z,BATCH-PHNP-0057
PO_B12_000058,Cashfree Escrow,BKMS-INV-831779 PO_B12_000058,125693,2371,0,0,123322,INR,2026-08-13T21:43:00Z,BATCH-BKMS-0058
PO_B12_000059,Stripe India,MMTR-ORD-938169 MMTR-ORD-145649 BATCH-MMTR-0059,305010,6100,0,0,298910,INR,2026-08-14T20:58:00Z,BATCH-MMTR-0059
PO_B12_000060,Cashfree Escrow,OLAA-ORD-114137 OLAA-ORD-933199 BATCH-OLAA-0060,438333,8766,0,0,429567,INR,2026-08-14T06:34:00Z,BATCH-OLAA-0060
PO_B12_000061,Stripe India,AMZN-ORD-546459 AMZN-ORD-965474 BATCH-AMZN-0061,308142,6162,0,0,301980,INR,2026-08-14T17:13:00Z,BATCH-AMZN-0061
PO_B12_000062,Cashfree Escrow,NYKA-INV-527418 PO_B12_000062,36170,879,0,0,35291,INR,2026-08-14T05:38:00Z,BATCH-NYKA-0062
