transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B04_000001,BLNK-INV-413988,ORD-BLNK-INV-413988,127698,124544,INR,2026-08-05T16:20:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B04_000002,NYKA-INV-207118,ORD-NYKA-INV-207118,318315,310621,INR,2026-08-06T03:13:00Z,Nykaa E-Retail Pvt Ltd,NetBanking,SETTLED
TXN_B04_000003,MMTR-ORD-569706,ORD-MMTR-ORD-569706,228282,223717,INR,2026-08-06T04:16:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B04_000004,MMTR-ORD-462467,ORD-MMTR-ORD-462467,23876,23399,INR,2026-08-06T04:31:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B04_000005,MMTR-ORD-857840,ORD-MMTR-ORD-857840,226700,222166,INR,2026-08-06T04:46:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B04_000006,NYKA-ORD-124394,ORD-NYKA-ORD-124394,71051,69630,INR,2026-08-06T01:44:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B04_000007,NYKA-ORD-607468,ORD-NYKA-ORD-607468,33025,32365,INR,2026-08-06T01:59:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B04_000008,SWIG-INV-111060,ORD-SWIG-INV-111060,255029,249334,INR,2026-08-05T21:03:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B04_000009,MYNT-INV-713333,ORD-MYNT-INV-713333,39199,38521,INR,2026-08-06T01:29:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B04_000010,TATA-INV-289831,ORD-TATA-INV-289831,409624,399684,INR,2026-08-06T04:20:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B04_000011,UBER-INV-567862,ORD-UBER-INV-567862,231800,226611,INR,2026-08-05T22:44:00Z,Uber India Systems Pvt Ltd,RTGS,SETTLED
TXN_B04_000012,UBER-INV-591468,ORD-UBER-INV-591468,228189,224642,INR,2026-08-05T15:20:00Z,Uber India Systems Pvt Ltd,UPI,SETTLED
TXN_B04_000013,TATA-INV-926734,ORD-TATA-INV-926734,40835,39892,INR,2026-08-05T19:50:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B04_000014,MMTR-INV-638876,ORD-MMTR-INV-638876,105267,102641,INR,2026-08-05T10:09:00Z,MakeMyTrip India Pvt Ltd,UPI,SETTLED
TXN_B04_000015,SWIG-INV-206096,ORD-SWIG-INV-206096,221967,217212,INR,2026-08-06T05:40:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B04_000016,BKMS-INV-217798,ORD-BKMS-INV-217798,243068,237953,INR,2026-08-06T03:48:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B04_000017,ZOMA-ORD-530277,ORD-ZOMA-ORD-530277,34777,34082,INR,2026-08-06T06:08:00Z,Zomato Limited,RTGS,SETTLED
TXN_B04_000018,ZOMA-ORD-663799,ORD-ZOMA-ORD-663799,120666,118253,INR,2026-08-06T06:23:00Z,Zomato Limited,RTGS,SETTLED
TXN_B04_000019,ZOMA-ORD-739359,ORD-ZOMA-ORD-739359,179826,176230,INR,2026-08-06T06:38:00Z,Zomato Limited,RTGS,SETTLED
TXN_B04_000020,SWIG-INV-574028,ORD-SWIG-INV-574028,115470,112796,INR,2026-08-06T06:31:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B04_000021,SWIG-ORD-286290,ORD-SWIG-ORD-286290,161721,158487,INR,2026-08-05T10:24:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B04_000022,SWIG-ORD-781068,ORD-SWIG-ORD-781068,248544,243574,INR,2026-08-05T10:39:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B04_000023,MMTR-INV-882855,ORD-MMTR-INV-882855,29425,28731,INR,2026-08-05T10:44:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B04_000024,MMTR-INV-877907,ORD-MMTR-INV-877907,329478,322252,INR,2026-08-05T17:42:00Z,MakeMyTrip India Pvt Ltd,NetBanking,SETTLED
TXN_B04_000025,TATA-INV-529804,ORD-TATA-INV-529804,435810,426254,INR,2026-08-05T20:26:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B04_000026,FLPK-INV-107326,ORD-FLPK-INV-107326,92439,90375,INR,2026-08-06T04:18:00Z,Flipkart Internet Pvt Ltd,UPI,SETTLED
TXN_B04_000027,MMTR-INV-426958,ORD-MMTR-INV-426958,114821,112001,INR,2026-08-05T20:22:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B04_000028,BLNK-INV-364550,ORD-BLNK-INV-364550,213131,208890,INR,2026-08-06T04:28:00Z,Blinkit Commerce Pvt Ltd,UPI,SETTLED
TXN_B04_000029,OLAA-INV-891234,ORD-OLAA-INV-891234,33540,32929,INR,2026-08-05T23:49:00Z,Ola ANI Technologies,RTGS,SETTLED
TXN_B04_000030,FLPK-ORD-835169,ORD-FLPK-ORD-835169,143073,140212,INR,2026-08-05T23:07:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B04_000031,FLPK-ORD-652444,ORD-FLPK-ORD-652444,207825,203669,INR,2026-08-05T23:22:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B04_000032,MMTR-INV-530391,ORD-MMTR-INV-530391,34000,33217,INR,2026-08-06T06:53:00Z,MakeMyTrip India Pvt Ltd,CreditCard,SETTLED
TXN_B04_000033,PAYT-INV-738701,ORD-PAYT-INV-738701,323745,316430,INR,2026-08-05T10:02:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B04_000034,ZOMA-EXC-830438,ORD-ZOMA-EXC-830438,85258,83553,INR,2026-08-05T22:41:00Z,Zomato Limited,NetBanking,PENDING
TXN_B04_000035,PHNP-INV-844514,ORD-PHNP-INV-844514,320499,315019,INR,2026-08-05T17:51:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B04_000036,OLAA-INV-392923,ORD-OLAA-INV-392923,389690,381912,INR,2026-08-06T02:04:00Z,Ola ANI Technologies,NetBanking,SETTLED
