payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B11_000001,PayU Enterprise,TATA-ORD-976132 TATA-ORD-869503 BATCH-TATA-0001,325488,6509,0,0,318979,INR,2026-08-13T04:31:00Z,BATCH-TATA-0001
PO_B11_000002,PayU Enterprise,MYNT-ORD-517121 MYNT-ORD-861742 BATCH-MYNT-0002,275507,5510,0,0,269997,INR,2026-08-13T05:15:00Z,BATCH-MYNT-0002
PO_B11_000003,PayU Enterprise,BLNK-INV-646910 PO_B11_000003,448414,11091,0,0,437323,INR,2026-08-13T17:50:00Z,BATCH-BLNK-0003
PO_B11_000004,Stripe India,ZOMA-ORD-141182 ZOMA-ORD-429995 ZOMA-ORD-558139 BATCH-ZOMA-0004,453580,9071,0,0,444509,INR,2026-08-13T09:37:00Z,BATCH-ZOMA-0004
PO_B11_000005,BillDesk Settlement,BLNK-INV-305357 PO_B11_000005,343915,5234,0,0,338681,INR,2026-08-13T11:13:00Z,BATCH-BLNK-0005
PO_B11_000006,BillDesk Settlement,OLAA-INV-478148 PO_B11_000006,374453,6460,0,0,367993,INR,2026-08-13T05:45:00Z,BATCH-OLAA-0006
PO_B11_000007,Razorpay Nodal,NYKA-INV-946359 PO_B11_000007,355721,8763,0,0,346958,INR,2026-08-13T04:39:00Z,BATCH-NYKA-0007
PO_B11_000008,PayU Enterprise,ZOMA-ORD-350515 ZOMA-ORD-520096 ZOMA-ORD-715380 BATCH-ZOMA-0008,703588,14071,0,0,689517,INR,2026-08-13T15:11:00Z,BATCH-ZOMA-0008
PO_B11_000009,Cashfree Escrow,JIOO-INV-596343 PO_B11_000009,224293,4182,0,0,220111,INR,2026-08-13T00:57:00Z,BATCH-JIOO-0009
PO_B11_000010,BillDesk Settlement,NYKA-INV-534927 PO_B11_000010,377159,8662,0,0,368497,INR,2026-08-13T21:41:00Z,BATCH-NYKA-0010
PO_B11_000011,Cashfree Escrow,FLPK-INV-629762 PO_B11_000011,101115,1627,0,0,99488,INR,2026-08-12T21:02:00Z,BATCH-FLPK-0011
PO_B11_000012,BillDesk Settlement,MYNT-ORD-897558 MYNT-ORD-990583 BATCH-MYNT-0012,339030,6780,0,0,332250,INR,2026-08-13T10:52:00Z,BATCH-MYNT-0012
PO_B11_000013,Stripe India,ZOMA-INV-571908 PO_B11_000013,361231,7370,0,0,353861,INR,2026-08-13T01:52:00Z,BATCH-ZOMA-0013
PO_B11_000014,Stripe India,AMZN-INV-853722 PO_B11_000014,121227,2660,0,0,118567,INR,2026-08-13T14:38:00Z,BATCH-AMZN-0014
PO_B11_000015,Stripe India,SWIG-INV-406765 PO_B11_000015,445100,9942,0,0,435158,INR,2026-08-13T04:48:00Z,BATCH-SWIG-0015
PO_B11_000016,Razorpay Nodal,MYNT-INV-584737 PO_B11_000016,374016,5787,0,0,368229,INR,2026-08-12T16:58:00Z,BATCH-MYNT-0016
PO_B11_000017,PayU Enterprise,NYKA-INV-211947 PO_B11_000017,177267,2662,0,0,174605,INR,2026-08-13T16:43:00Z,BATCH-NYKA-0017
PO_B11_000018,Stripe India,BBAS-INV-304051 PO_B11_000018,359952,8383,0,0,351569,INR,2026-08-13T13:45:00Z,BATCH-BBAS-0018
PO_B11_000019,PayU Enterprise,BLNK-INV-272069 PO_B11_000019,32861,678,0,0,32183,INR,2026-08-13T01:09:00Z,BATCH-BLNK-0019
PO_B11_000020,Cashfree Escrow,UBER-INV-233702 PO_B11_000020,38659,664,0,0,37995,INR,2026-08-13T05:51:00Z,BATCH-UBER-0020
PO_B11_000021,Cashfree Escrow,BBAS-ORD-525219 BBAS-ORD-156215 BBAS-ORD-784698 BATCH-BBAS-0021,461758,9235,0,0,452523,INR,2026-08-13T00:19:00Z,BATCH-BBAS-0021
PO_B11_000022,BillDesk Settlement,AMZN-INV-944306 PO_B11_000022,408000,9966,0,0,398034,INR,2026-08-13T17:41:00Z,BATCH-AMZN-0022
PO_B11_000023,BillDesk Settlement,AMZN-INV-929128 PO_B11_000023,355549,7565,0,0,347984,INR,2026-08-12T23:27:00Z,BATCH-AMZN-0023
PO_B11_000024,Cashfree Escrow,TATA-EXC-232412-UNRESOLVED,170703,3404,0,0,167299,INR,2026-08-14T03:45:00Z,HOLD-ESCROW
PO_B11_000025,PayU Enterprise,ZOMA-INV-324353 PO_B11_000025,279692,4367,0,0,275325,INR,2026-08-13T05:04:00Z,BATCH-ZOMA-0025
PO_B11_000026,Razorpay Nodal,MYNT-INV-421723 PO_B11_000026,384950,6424,0,0,378526,INR,2026-08-13T03:23:00Z,BATCH-MYNT-0026
PO_B11_000027,PayU Enterprise,JIOO-INV-797173 PO_B11_000027,387070,7506,0,0,379564,INR,2026-08-13T14:04:00Z,BATCH-JIOO-0027
PO_B11_000028,BillDesk Settlement,FLPK-INV-741871 PO_B11_000028,257548,4136,0,0,253412,INR,2026-08-13T04:53:00Z,BATCH-FLPK-0028
PO_B11_000029,PayU Enterprise,MYNT-INV-552203 PO_B11_000029,184940,3997,0,0,180943,INR,2026-08-13T14:54:00Z,BATCH-MYNT-0029
PO_B11_000030,Razorpay Nodal,BKMS-INV-373935 PO_B11_000030,168735,3001,0,0,165734,INR,2026-08-13T04:39:00Z,BATCH-BKMS-0030
PO_B11_000031,Stripe India,UBER-INV-544001 PO_B11_000031,170476,3885,0,0,166591,INR,2026-08-13T12:51:00Z,BATCH-UBER-0031
PO_B11_000032,Cashfree Escrow,BLNK-INV-254606 PO_B11_000032,175121,3157,0,0,171964,INR,2026-08-12T23:55:00Z,BATCH-BLNK-0032
PO_B11_000033,Cashfree Escrow,SWIG-INV-249690 PO_B11_000033,73125,1132,0,0,71993,INR,2026-08-13T18:30:00Z,BATCH-SWIG-0033
PO_B11_000034,Razorpay Nodal,UBER-INV-335512 PO_B11_000034,275897,5952,0,0,269945,INR,2026-08-13T18:18:00Z,BATCH-UBER-0034
PO_B11_000035,Cashfree Escrow,ZOMA-INV-116889 PO_B11_000035,443169,10744,0,0,432425,INR,2026-08-13T15:04:00Z,BATCH-ZOMA-0035
PO_B11_000036,Razorpay Nodal,PHNP-INV-438047 PO_B11_000036,278691,5040,0,0,273651,INR,2026-08-12T18:54:00Z,BATCH-PHNP-0036
PO_B11_000037,Razorpay Nodal,BBAS-INV-153522 PO_B11_000037,142934,3083,0,0,139851,INR,2026-08-13T03:23:00Z,BATCH-BBAS-0037
PO_B11_000038,Cashfree Escrow,MMTR-ORD-611495 MMTR-ORD-929507 BATCH-MMTR-0038,112984,2259,0,0,110725,INR,2026-08-13T15:42:00Z,BATCH-MMTR-0038
PO_B11_000039,Razorpay Nodal,TATA-ORD-774841 TATA-ORD-129741 BATCH-TATA-0039,451320,9026,0,0,442294,INR,2026-08-13T07:32:00Z,BATCH-TATA-0039
PO_B11_000040,BillDesk Settlement,AMZN-INV-111197 PO_B11_000040,46345,1139,0,0,45206,INR,2026-08-13T06:23:00Z,BATCH-AMZN-0040
PO_B11_000041,Razorpay Nodal,ZOMA-INV-564980 PO_B11_000041,73170,1524,0,0,71646,INR,2026-08-12T20:59:00Z,BATCH-ZOMA-0041
PO_B11_000042,Stripe India,PHNP-INV-291547 PO_B11_000042,276423,5314,0,0,271109,INR,2026-08-12T19:56:00Z,BATCH-PHNP-0042
PO_B11_000043,Razorpay Nodal,TATA-INV-651687 PO_B11_000043,145915,2618,0,0,143297,INR,2026-08-13T06:06:00Z,BATCH-TATA-0043
PO_B11_000044,Stripe India,FLPK-INV-965237 PO_B11_000044,316939,4775,0,0,312164,INR,2026-08-12T14:45:00Z,BATCH-FLPK-0044
PO_B11_000045,Cashfree Escrow,ZOMA-ORD-661345 ZOMA-ORD-152533 BATCH-ZOMA-0045,242308,4846,0,0,237462,INR,2026-08-12T22:18:00Z,BATCH-ZOMA-0045
PO_B11_000046,PayU Enterprise,ZOMA-INV-970858 PO_B11_000046,235284,3954,0,0,231330,INR,2026-08-13T05:06:00Z,BATCH-ZOMA-0046
PO_B11_000047,PayU Enterprise,BKMS-ORD-350831 BKMS-ORD-950269 BATCH-BKMS-0047,394319,7886,0,0,386433,INR,2026-08-13T07:24:00Z,BATCH-BKMS-0047
PO_B11_000048,BillDesk Settlement,UBER-EXC-185495-UNRESOLVED,216879,4327,0,0,212552,INR,2026-08-14T01:49:00Z,HOLD-ESCROW
PO_B11_000049,Cashfree Escrow,TATA-ORD-477163 TATA-ORD-110477 BATCH-TATA-0049,363795,7275,0,0,356520,INR,2026-08-13T08:31:00Z,BATCH-TATA-0049
PO_B11_000050,Razorpay Nodal,MMTR-ORD-998233 MMTR-ORD-657067 MMTR-ORD-416738 BATCH-MMTR-0050,494281,9885,0,0,484396,INR,2026-08-13T08:05:00Z,BATCH-MMTR-0050
PO_B11_000051,BillDesk Settlement,PAYT-INV-597053 PO_B11_000051,115333,2519,0,0,112814,INR,2026-08-13T05:27:00Z,BATCH-PAYT-0051
PO_B11_000052,PayU Enterprise,BKMS-INV-724119 PO_B11_000052,25974,537,0,0,25437,INR,2026-08-12T18:05:00Z,BATCH-BKMS-0052
PO_B11_000053,BillDesk Settlement,SWIG-INV-656710 PO_B11_000053,309065,4835,0,0,304230,INR,2026-08-12T18:11:00Z,BATCH-SWIG-0053
PO_B11_000054,BillDesk Settlement,ZOMA-INV-610538 PO_B11_000054,263063,5354,0,0,257709,INR,2026-08-13T04:33:00Z,BATCH-ZOMA-0054
PO_B11_000055,Cashfree Escrow,ZOMA-INV-549477 PO_B11_000055,419154,8214,0,0,410940,INR,2026-08-13T18:41:00Z,BATCH-ZOMA-0055
PO_B11_000056,Cashfree Escrow,AMZN-INV-649513 PO_B11_000056,256911,4568,0,0,252343,INR,2026-08-13T15:29:00Z,BATCH-AMZN-0056
PO_B11_000057,PayU Enterprise,OLAA-INV-752305 PO_B11_000057,347873,7172,0,0,340701,INR,2026-08-12T20:18:00Z,BATCH-OLAA-0057
PO_B11_000058,Stripe India,ZOMA-INV-748433 PO_B11_000058,200200,4476,0,0,195724,INR,2026-08-13T08:09:00Z,BATCH-ZOMA-0058
PO_B11_000059,Cashfree Escrow,FLPK-INV-365492 PO_B11_000059,377634,7947,0,0,369687,INR,2026-08-14T00:42:00Z,BATCH-FLPK-0059
PO_B11_000060,Stripe India,BLNK-ORD-646291 BLNK-ORD-938331 BATCH-BLNK-0060,408563,8171,0,0,400392,INR,2026-08-13T15:06:00Z,BATCH-BLNK-0060
PO_B11_000061,Stripe India,MYNT-ORD-567501 MYNT-ORD-505584 BATCH-MYNT-0061,255271,5105,0,0,250166,INR,2026-08-13T15:31:00Z,BATCH-MYNT-0061
PO_B11_000062,BillDesk Settlement,OLAA-INV-860795 PO_B11_000062,119173,2840,0,0,116333,INR,2026-08-13T06:33:00Z,BATCH-OLAA-0062
PO_B11_000063,BillDesk Settlement,JIOO-INV-271380 PO_B11_000063,225427,4320,0,0,221107,INR,2026-08-13T10:07:00Z,BATCH-JIOO-0063
PO_B11_000064,PayU Enterprise,FLPK-EXC-564527-UNRESOLVED,75212,1494,0,0,73718,INR,2026-08-14T03:01:00Z,HOLD-ESCROW
PO_B11_000065,Stripe India,FLPK-ORD-647629 FLPK-ORD-364025 BATCH-FLPK-0065,140557,2811,0,0,137746,INR,2026-08-13T19:05:00Z,BATCH-FLPK-0065
PO_B11_000066,PayU Enterprise,FLPK-INV-758936 PO_B11_000066,54566,1190,0,0,53376,INR,2026-08-13T21:37:00Z,BATCH-FLPK-0066
PO_B11_000067,Razorpay Nodal,BBAS-INV-878726 PO_B11_000067,145717,2719,0,0,142998,INR,2026-08-13T13:00:00Z,BATCH-BBAS-0067
PO_B11_000068,Stripe India,FLPK-INV-916485 PO_B11_000068,155850,3804,0,0,152046,INR,2026-08-12T23:39:00Z,BATCH-FLPK-0068
PO_B11_000069,Razorpay Nodal,SWIG-INV-565559 PO_B11_000069,343978,6850,0,0,337128,INR,2026-08-13T20:17:00Z,BATCH-SWIG-0069
PO_B11_000070,BillDesk Settlement,OLAA-INV-106704 PO_B11_000070,83396,1623,0,0,81773,INR,2026-08-13T05:20:00Z,BATCH-OLAA-0070
PO_B11_000071,Stripe India,BKMS-ORD-936428 BKMS-ORD-753471 BATCH-BKMS-0071,214602,4292,0,0,210310,INR,2026-08-13T06:22:00Z,BATCH-BKMS-0071
PO_B11_000072,PayU Enterprise,TATA-INV-946453 PO_B11_000072,147802,2252,0,0,145550,INR,2026-08-13T02:49:00Z,BATCH-TATA-0072
PO_B11_000073,PayU Enterprise,AMZN-INV-579925 PO_B11_000073,397629,6182,0,0,391447,INR,2026-08-12T22:46:00Z,BATCH-AMZN-0073
PO_B11_000074,PayU Enterprise,FLPK-INV-100490 PO_B11_000074,162865,3939,0,0,158926,INR,2026-08-13T18:08:00Z,BATCH-FLPK-0074
PO_B11_000075,Stripe India,JIOO-INV-826683 PO_B11_000075,137563,2111,0,0,135452,INR,2026-08-13T13:57:00Z,BATCH-JIOO-0075
PO_B11_000076,Stripe India,PAYT-EXC-396316-UNRESOLVED,56745,1124,0,0,55621,INR,2026-08-14T03:04:00Z,HOLD-ESCROW
PO_B11_000077,Stripe India,BLNK-INV-592606 PO_B11_000077,133352,2459,0,0,130893,INR,2026-08-13T01:45:00Z,BATCH-BLNK-0077
PO_B11_000078,BillDesk Settlement,SWIG-ORD-736065 SWIG-ORD-535989 BATCH-SWIG-0078,316734,6334,0,0,310400,INR,2026-08-13T19:35:00Z,BATCH-SWIG-0078
PO_B11_000079,BillDesk Settlement,SWIG-ORD-129159 SWIG-ORD-929253 BATCH-SWIG-0079,236726,4734,0,0,231992,INR,2026-08-12T23:43:00Z,BATCH-SWIG-0079
PO_B11_000080,Razorpay Nodal,BBAS-INV-863393 PO_B11_000080,332116,6649,0,0,325467,INR,2026-08-13T21:20:00Z,BATCH-BBAS-0080
PO_B11_000081,BillDesk Settlement,PAYT-INV-940554 PO_B11_000081,188044,2903,0,0,185141,INR,2026-08-12T22:38:00Z,BATCH-PAYT-0081
PO_B11_000082,BillDesk Settlement,SWIG-INV-448111 PO_B11_000082,303041,5477,0,0,297564,INR,2026-08-13T01:24:00Z,BATCH-SWIG-0082
PO_B11_000083,Cashfree Escrow,PHNP-INV-547501 PO_B11_000083,319075,6593,0,0,312482,INR,2026-08-13T10:10:00Z,BATCH-PHNP-0083
PO_B11_000084,Razorpay Nodal,TATA-ORD-437697 TATA-ORD-959319 BATCH-TATA-0084,273269,5465,0,0,267804,INR,2026-08-12T23:57:00Z,BATCH-TATA-0084
PO_B11_000085,PayU Enterprise,FLPK-ORD-124103 FLPK-ORD-490760 BATCH-FLPK-0085,194351,3887,0,0,190464,INR,2026-08-12T22:47:00Z,BATCH-FLPK-0085
PO_B11_000086,BillDesk Settlement,MMTR-INV-200192 PO_B11_000086,94166,2029,0,0,92137,INR,2026-08-13T07:02:00Z,BATCH-MMTR-0086
PO_B11_000087,PayU Enterprise,TATA-INV-225362 PO_B11_000087,353571,8254,0,0,345317,INR,2026-08-13T14:49:00Z,BATCH-TATA-0087
PO_B11_000088,Razorpay Nodal,BKMS-ORD-102904 BKMS-ORD-731915 BKMS-ORD-594332 BATCH-BKMS-0088,475601,9512,0,0,466089,INR,2026-08-13T20:52:00Z,BATCH-BKMS-0088
PO_B11_000089,Razorpay Nodal,SWIG-INV-714997 PO_B11_000089,308743,5969,0,0,302774,INR,2026-08-13T10:54:00Z,BATCH-SWIG-0089
PO_B11_000090,BillDesk Settlement,PAYT-INV-706162 PO_B11_000090,313534,6439,0,0,307095,INR,2026-08-13T04:09:00Z,BATCH-PAYT-0090
PO_B11_000091,PayU Enterprise,PAYT-EXC-120127-UNRESOLVED,197032,3930,0,0,193102,INR,2026-08-13T10:12:00Z,HOLD-ESCROW
PO_B11_000092,Stripe India,BBAS-INV-708333 PO_B11_000092,51555,1106,0,0,50449,INR,2026-08-13T08:02:00Z,BATCH-BBAS-0092
PO_B11_000093,Stripe India,BKMS-INV-440915 PO_B11_000093,338616,7876,0,0,330740,INR,2026-08-13T11:52:00Z,BATCH-BKMS-0093
PO_B11_000094,BillDesk Settlement,BLNK-INV-153487 PO_B11_000094,236631,5248,0,0,231383,INR,2026-08-14T00:43:00Z,BATCH-BLNK-0094
PO_B11_000095,BillDesk Settlement,PAYT-INV-663212 PO_B11_000095,140860,3487,0,0,137373,INR,2026-08-13T11:59:00Z,BATCH-PAYT-0095
PO_B11_000096,Razorpay Nodal,FLPK-ORD-555033 FLPK-ORD-805855 FLPK-ORD-364819 BATCH-FLPK-0096,310802,6216,0,0,304586,INR,2026-08-13T19:50:00Z,BATCH-FLPK-0096
PO_B11_000097,PayU Enterprise,MYNT-EXC-819568-UNRESOLVED,143476,2859,0,0,140617,INR,2026-08-13T19:18:00Z,HOLD-ESCROW
PO_B11_000098,Razorpay Nodal,UBER-INV-913271 PO_B11_000098,189026,3480,0,0,185546,INR,2026-08-13T12:31:00Z,BATCH-UBER-0098
PO_B11_000099,BillDesk Settlement,TATA-INV-850623 PO_B11_000099,402055,8448,0,0,393607,INR,2026-08-13T16:35:00Z,BATCH-TATA-0099
PO_B11_000100,BillDesk Settlement,PAYT-INV-799497 PO_B11_000100,399456,8554,0,0,390902,INR,2026-08-12T23:14:00Z,BATCH-PAYT-0100
PO_B11_000101,BillDesk Settlement,UBER-ORD-284977 UBER-ORD-421756 BATCH-UBER-0101,312843,6256,0,0,306587,INR,2026-08-13T15:11:00Z,BATCH-UBER-0101
PO_B11_000102,Razorpay Nodal,OLAA-INV-493734 PO_B11_000102,145089,2865,0,0,142224,INR,2026-08-12T19:39:00Z,BATCH-OLAA-0102
PO_B11_000103,Razorpay Nodal,NYKA-INV-963427 PO_B11_000103,295240,6966,0,0,288274,INR,2026-08-13T21:28:00Z,BATCH-NYKA-0103
