payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B13_000001,Stripe India,FLPK-INV-595781 PO_B13_000001,116888,2304,0,0,114584,INR,2026-08-14T22:49:00Z,BATCH-FLPK-0001
PO_B13_000002,Razorpay Nodal,BLNK-INV-310033 PO_B13_000002,307614,5049,0,0,302565,INR,2026-08-15T12:00:00Z,BATCH-BLNK-0002
PO_B13_000003,PayU Enterprise,BKMS-INV-169289 PO_B13_000003,25926,594,0,0,25332,INR,2026-08-15T01:19:00Z,BATCH-BKMS-0003
PO_B13_000004,BillDesk Settlement,TATA-ORD-906647 TATA-ORD-314898 TATA-ORD-122896 BATCH-TATA-0004,411557,8231,0,0,403326,INR,2026-08-14T23:00:00Z,BATCH-TATA-0004
PO_B13_000005,Cashfree Escrow,BLNK-INV-836100 PO_B13_000005,28643,697,0,0,27946,INR,2026-08-15T12:33:00Z,BATCH-BLNK-0005
PO_B13_000006,BillDesk Settlement,ZOMA-ORD-530992 ZOMA-ORD-860869 BATCH-ZOMA-0006,254960,5099,0,0,249861,INR,2026-08-15T08:11:00Z,BATCH-ZOMA-0006
PO_B13_000007,PayU Enterprise,UBER-INV-610392 PO_B13_000007,381364,8466,0,0,372898,INR,2026-08-15T07:26:00Z,BATCH-UBER-0007
PO_B13_000008,Stripe India,AMZN-ORD-942999 AMZN-ORD-640979 BATCH-AMZN-0008,123738,2474,0,0,121264,INR,2026-08-15T10:29:00Z,BATCH-AMZN-0008
PO_B13_000009,Cashfree Escrow,ZOMA-ORD-834831 ZOMA-ORD-322995 BATCH-ZOMA-0009,362106,7242,0,0,354864,INR,2026-08-15T08:04:00Z,BATCH-ZOMA-0009
PO_B13_000010,BillDesk Settlement,BLNK-INV-710346 PO_B13_000010,325392,7196,0,0,318196,INR,2026-08-15T22:23:00Z,BATCH-BLNK-0010
PO_B13_000011,Razorpay Nodal,BBAS-INV-663793 PO_B13_000011,379626,6952,0,0,372674,INR,2026-08-15T19:46:00Z,BATCH-BBAS-0011
PO_B13_000012,Razorpay Nodal,BKMS-ORD-642444 BKMS-ORD-699052 BATCH-BKMS-0012,293601,5872,0,0,287729,INR,2026-08-15T03:25:00Z,BATCH-BKMS-0012
PO_B13_000013,Stripe India,BBAS-ORD-851137 BBAS-ORD-425173 BBAS-ORD-714745 BATCH-BBAS-0013,284937,5698,0,0,279239,INR,2026-08-15T10:12:00Z,BATCH-BBAS-0013
PO_B13_000014,Razorpay Nodal,MYNT-INV-218395 PO_B13_000014,112209,1973,0,0,110236,INR,2026-08-15T16:28:00Z,BATCH-MYNT-0014
PO_B13_000015,PayU Enterprise,NYKA-ORD-834672 NYKA-ORD-640605 BATCH-NYKA-0015,124217,2484,0,0,121733,INR,2026-08-14T21:55:00Z,BATCH-NYKA-0015
PO_B13_000016,BillDesk Settlement,TATA-INV-308226 PO_B13_000016,343825,8220,0,0,335605,INR,2026-08-15T09:10:00Z,BATCH-TATA-0016
PO_B13_000017,Razorpay Nodal,FLPK-INV-851730 PO_B13_000017,390287,9638,0,0,380649,INR,2026-08-15T02:27:00Z,BATCH-FLPK-0017
PO_B13_000018,Cashfree Escrow,SWIG-INV-650188 PO_B13_000018,194979,3515,0,0,191464,INR,2026-08-14T23:09:00Z,BATCH-SWIG-0018
PO_B13_000019,BillDesk Settlement,BLNK-INV-827286 PO_B13_000019,147870,3204,0,0,144666,INR,2026-08-15T01:16:00Z,BATCH-BLNK-0019
PO_B13_000020,Cashfree Escrow,NYKA-INV-457104 PO_B13_000020,189030,2957,0,0,186073,INR,2026-08-15T14:50:00Z,BATCH-NYKA-0020
PO_B13_000021,BillDesk Settlement,SWIG-INV-770267 PO_B13_000021,413422,9172,0,0,404250,INR,2026-08-15T16:20:00Z,BATCH-SWIG-0021
PO_B13_000022,Cashfree Escrow,ZOMA-INV-239686 PO_B13_000022,293565,7027,0,0,286538,INR,2026-08-15T00:55:00Z,BATCH-ZOMA-0022
PO_B13_000023,Stripe India,PAYT-INV-530857 PO_B13_000023,273013,4450,0,0,268563,INR,2026-08-15T05:27:00Z,BATCH-PAYT-0023
PO_B13_000024,Stripe India,JIOO-INV-849431 PO_B13_000024,84241,1538,0,0,82703,INR,2026-08-15T01:42:00Z,BATCH-JIOO-0024
PO_B13_000025,BillDesk Settlement,JIOO-ORD-787834 JIOO-ORD-822259 BATCH-JIOO-0025,251916,5038,0,0,246878,INR,2026-08-15T14:39:00Z,BATCH-JIOO-0025
PO_B13_000026,Stripe India,ZOMA-INV-709938 PO_B13_000026,243445,4852,0,0,238593,INR,2026-08-14T16:30:00Z,BATCH-ZOMA-0026
PO_B13_000027,PayU Enterprise,MYNT-INV-510829 PO_B13_000027,396336,9019,0,0,387317,INR,2026-08-15T16:28:00Z,BATCH-MYNT-0027
PO_B13_000028,Razorpay Nodal,MYNT-INV-821514 PO_B13_000028,392245,7194,0,0,385051,INR,2026-08-15T09:52:00Z,BATCH-MYNT-0028
PO_B13_000029,Stripe India,PAYT-EXC-900280-UNRESOLVED,245069,4891,0,0,240178,INR,2026-08-16T02:48:00Z,HOLD-ESCROW
PO_B13_000030,Cashfree Escrow,MMTR-ORD-850443 MMTR-ORD-844315 BATCH-MMTR-0030,104932,2098,0,0,102834,INR,2026-08-15T06:39:00Z,BATCH-MMTR-0030
PO_B13_000031,Razorpay Nodal,PAYT-INV-717884 PO_B13_000031,57039,1185,0,0,55854,INR,2026-08-15T05:45:00Z,BATCH-PAYT-0031
PO_B13_000032,Cashfree Escrow,PHNP-EXC-636838-UNRESOLVED,207875,4147,0,0,203728,INR,2026-08-16T02:59:00Z,HOLD-ESCROW
PO_B13_000033,Stripe India,PAYT-ORD-149242 PAYT-ORD-676059 BATCH-PAYT-0033,226011,4520,0,0,221491,INR,2026-08-15T03:07:00Z,BATCH-PAYT-0033
PO_B13_000034,PayU Enterprise,BBAS-INV-964021 PO_B13_000034,203159,4254,0,0,198905,INR,2026-08-15T06:17:00Z,BATCH-BBAS-0034
PO_B13_000035,Razorpay Nodal,BKMS-INV-645788 PO_B13_000035,137026,3366,0,0,133660,INR,2026-08-15T14:33:00Z,BATCH-BKMS-0035
PO_B13_000036,Razorpay Nodal,BLNK-INV-815572 PO_B13_000036,236978,4445,0,0,232533,INR,2026-08-15T04:53:00Z,BATCH-BLNK-0036
PO_B13_000037,Razorpay Nodal,AMZN-ORD-821641 AMZN-ORD-413820 BATCH-AMZN-0037,299814,5996,0,0,293818,INR,2026-08-15T06:37:00Z,BATCH-AMZN-0037
PO_B13_000038,PayU Enterprise,AMZN-INV-574325 PO_B13_000038,329895,6195,0,0,323700,INR,2026-08-15T10:42:00Z,BATCH-AMZN-0038
PO_B13_000039,Stripe India,BKMS-INV-500775 PO_B13_000039,357131,6292,0,0,350839,INR,2026-08-15T01:25:00Z,BATCH-BKMS-0039
PO_B13_000040,PayU Enterprise,NYKA-INV-220522 PO_B13_000040,42516,686,0,0,41830,INR,2026-08-15T13:07:00Z,BATCH-NYKA-0040
PO_B13_000041,Stripe India,MMTR-INV-209907 PO_B13_000041,347734,5965,0,0,341769,INR,2026-08-15T00:42:00Z,BATCH-MMTR-0041
PO_B13_000042,PayU Enterprise,BLNK-ORD-520280 BLNK-ORD-865370 BATCH-BLNK-0042,306002,6120,0,0,299882,INR,2026-08-15T07:21:00Z,BATCH-BLNK-0042
PO_B13_000043,Razorpay Nodal,BBAS-INV-652135 PO_B13_000043,345262,6393,0,0,338869,INR,2026-08-15T08:38:00Z,BATCH-BBAS-0043
PO_B13_000044,Razorpay Nodal,UBER-INV-556064 PO_B13_000044,166609,3368,0,0,163241,INR,2026-08-15T14:12:00Z,BATCH-UBER-0044
PO_B13_000045,BillDesk Settlement,OLAA-INV-922034 PO_B13_000045,61310,999,0,0,60311,INR,2026-08-15T07:12:00Z,BATCH-OLAA-0045
PO_B13_000046,Cashfree Escrow,FLPK-INV-993365 PO_B13_000046,34916,810,0,0,34106,INR,2026-08-15T09:42:00Z,BATCH-FLPK-0046
PO_B13_000047,Stripe India,BBAS-INV-919031 PO_B13_000047,198966,4868,0,0,194098,INR,2026-08-15T05:58:00Z,BATCH-BBAS-0047
PO_B13_000048,BillDesk Settlement,SWIG-INV-130908 PO_B13_000048,98468,1546,0,0,96922,INR,2026-08-15T16:24:00Z,BATCH-SWIG-0048
PO_B13_000049,BillDesk Settlement,MMTR-INV-148570 PO_B13_000049,90912,1464,0,0,89448,INR,2026-08-15T01:46:00Z,BATCH-MMTR-0049
PO_B13_000050,Stripe India,UBER-ORD-987500 UBER-ORD-682664 BATCH-UBER-0050,298349,5966,0,0,292383,INR,2026-08-15T05:40:00Z,BATCH-UBER-0050
PO_B13_000051,Razorpay Nodal,BKMS-INV-958650 PO_B13_000051,141310,2250,0,0,139060,INR,2026-08-15T08:38:00Z,BATCH-BKMS-0051
PO_B13_000052,Cashfree Escrow,JIOO-INV-322937 PO_B13_000052,336630,6265,0,0,330365,INR,2026-08-15T16:40:00Z,BATCH-JIOO-0052
PO_B13_000053,Stripe India,AMZN-ORD-278286 AMZN-ORD-469990 AMZN-ORD-896381 BATCH-AMZN-0053,234268,4685,0,0,229583,INR,2026-08-15T00:53:00Z,BATCH-AMZN-0053
PO_B13_000054,Cashfree Escrow,ZOMA-ORD-893595 ZOMA-ORD-849425 BATCH-ZOMA-0054,453291,9065,0,0,444226,INR,2026-08-14T21:32:00Z,BATCH-ZOMA-0054
PO_B13_000055,Razorpay Nodal,PHNP-ORD-746716 PHNP-ORD-157214 BATCH-PHNP-0055,115685,2313,0,0,113372,INR,2026-08-15T04:13:00Z,BATCH-PHNP-0055
PO_B13_000056,Cashfree Escrow,JIOO-INV-915033 PO_B13_000056,418515,7020,0,0,411495,INR,2026-08-15T08:47:00Z,BATCH-JIOO-0056
PO_B13_000057,Cashfree Escrow,MYNT-INV-299094 PO_B13_000057,372664,7514,0,0,365150,INR,2026-08-15T19:00:00Z,BATCH-MYNT-0057
PO_B13_000058,BillDesk Settlement,PHNP-INV-197692 PO_B13_000058,207847,4362,0,0,203485,INR,2026-08-15T15:53:00Z,BATCH-PHNP-0058
PO_B13_000059,BillDesk Settlement,FLPK-ORD-344534 FLPK-ORD-460167 BATCH-FLPK-0059,336942,6738,0,0,330204,INR,2026-08-15T02:58:00Z,BATCH-FLPK-0059
PO_B13_000060,BillDesk Settlement,FLPK-EXC-758411-UNRESOLVED,137357,2737,0,0,134620,INR,2026-08-16T02:01:00Z,HOLD-ESCROW
PO_B13_000061,Stripe India,SWIG-ORD-515507 SWIG-ORD-458717 BATCH-SWIG-0061,287243,5744,0,0,281499,INR,2026-08-15T15:01:00Z,BATCH-SWIG-0061
PO_B13_000062,Razorpay Nodal,BBAS-INV-935576 PO_B13_000062,45467,971,0,0,44496,INR,2026-08-15T06:06:00Z,BATCH-BBAS-0062
PO_B13_000063,BillDesk Settlement,FLPK-ORD-207185 FLPK-ORD-179956 BATCH-FLPK-0063,373092,7461,0,0,365631,INR,2026-08-15T10:30:00Z,BATCH-FLPK-0063
PO_B13_000064,Cashfree Escrow,ZOMA-INV-195787 PO_B13_000064,245557,5075,0,0,240482,INR,2026-08-15T04:15:00Z,BATCH-ZOMA-0064
PO_B13_000065,BillDesk Settlement,BKMS-INV-385539 PO_B13_000065,231865,4736,0,0,227129,INR,2026-08-14T20:04:00Z,BATCH-BKMS-0065
PO_B13_000066,Stripe India,AMZN-INV-906801 PO_B13_000066,43201,833,0,0,42368,INR,2026-08-15T10:41:00Z,BATCH-AMZN-0066
PO_B13_000067,PayU Enterprise,UBER-INV-313223 PO_B13_000067,44703,1094,0,0,43609,INR,2026-08-15T07:23:00Z,BATCH-UBER-0067
PO_B13_000068,BillDesk Settlement,ZOMA-ORD-478347 ZOMA-ORD-719559 ZOMA-ORD-653025 BATCH-ZOMA-0068,531266,10625,0,0,520641,INR,2026-08-14T21:34:00Z,BATCH-ZOMA-0068
PO_B13_000069,Razorpay Nodal,TATA-INV-760120 PO_B13_000069,289884,5951,0,0,283933,INR,2026-08-15T15:56:00Z,BATCH-TATA-0069
PO_B13_000070,Stripe India,AMZN-INV-713398 PO_B13_000070,383007,6312,0,0,376695,INR,2026-08-15T21:44:00Z,BATCH-AMZN-0070
PO_B13_000071,Stripe India,AMZN-INV-899607 PO_B13_000071,60792,1314,0,0,59478,INR,2026-08-15T21:48:00Z,BATCH-AMZN-0071
PO_B13_000072,PayU Enterprise,TATA-ORD-306895 TATA-ORD-540757 BATCH-TATA-0072,118180,2363,0,0,115817,INR,2026-08-15T11:42:00Z,BATCH-TATA-0072
PO_B13_000073,Razorpay Nodal,BLNK-INV-982073 PO_B13_000073,404817,7763,0,0,397054,INR,2026-08-15T00:53:00Z,BATCH-BLNK-0073
PO_B13_000074,Razorpay Nodal,ZOMA-INV-448939 PO_B13_000074,38007,685,0,0,37322,INR,2026-08-14T18:09:00Z,BATCH-ZOMA-0074
PO_B13_000075,Stripe India,JIOO-INV-376708 PO_B13_000075,237689,3621,0,0,234068,INR,2026-08-15T09:41:00Z,BATCH-JIOO-0075
PO_B13_000076,Stripe India,MMTR-INV-448042 PO_B13_000076,234641,5594,0,0,229047,INR,2026-08-14T15:51:00Z,BATCH-MMTR-0076
PO_B13_000077,PayU Enterprise,ZOMA-ORD-641837 ZOMA-ORD-294239 ZOMA-ORD-369479 BATCH-ZOMA-0077,285521,5710,0,0,279811,INR,2026-08-15T10:33:00Z,BATCH-ZOMA-0077
PO_B13_000078,Cashfree Escrow,NYKA-INV-652790 PO_B13_000078,53888,1011,0,0,52877,INR,2026-08-14T22:19:00Z,BATCH-NYKA-0078
PO_B13_000079,BillDesk Settlement,OLAA-INV-995359 PO_B13_000079,94732,1881,0,0,92851,INR,2026-08-15T03:20:00Z,BATCH-OLAA-0079
PO_B13_000080,PayU Enterprise,OLAA-INV-140987 PO_B13_000080,350422,5382,0,0,345040,INR,2026-08-15T04:56:00Z,BATCH-OLAA-0080
PO_B13_000081,Razorpay Nodal,OLAA-INV-196371 PO_B13_000081,261575,6407,0,0,255168,INR,2026-08-15T08:16:00Z,BATCH-OLAA-0081
PO_B13_000082,BillDesk Settlement,TATA-ORD-420303 TATA-ORD-785755 TATA-ORD-708484 BATCH-TATA-0082,432749,8654,0,0,424095,INR,2026-08-15T05:55:00Z,BATCH-TATA-0082
PO_B13_000083,BillDesk Settlement,NYKA-ORD-919755 NYKA-ORD-543785 NYKA-ORD-559811 BATCH-NYKA-0083,423208,8464,0,0,414744,INR,2026-08-15T15:04:00Z,BATCH-NYKA-0083
PO_B13_000084,PayU Enterprise,AMZN-INV-409460 PO_B13_000084,158939,2802,0,0,156137,INR,2026-08-15T13:08:00Z,BATCH-AMZN-0084
PO_B13_000085,Cashfree Escrow,ZOMA-INV-363981 PO_B13_000085,149190,3555,0,0,145635,INR,2026-08-15T06:07:00Z,BATCH-ZOMA-0085
PO_B13_000086,Cashfree Escrow,MYNT-INV-460205 PO_B13_000086,105742,2484,0,0,103258,INR,2026-08-15T15:54:00Z,BATCH-MYNT-0086
PO_B13_000087,Stripe India,MMTR-INV-348938 PO_B13_000087,29343,615,0,0,28728,INR,2026-08-15T01:59:00Z,BATCH-MMTR-0087
PO_B13_000088,Cashfree Escrow,FLPK-INV-630267 PO_B13_000088,139617,2826,0,0,136791,INR,2026-08-15T07:03:00Z,BATCH-FLPK-0088
PO_B13_000089,Cashfree Escrow,SWIG-INV-110474 PO_B13_000089,54031,890,0,0,53141,INR,2026-08-15T01:16:00Z,BATCH-SWIG-0089
PO_B13_000090,BillDesk Settlement,UBER-INV-337704 PO_B13_000090,313241,7301,0,0,305940,INR,2026-08-15T08:27:00Z,BATCH-UBER-0090
PO_B13_000091,PayU Enterprise,UBER-INV-904634 PO_B13_000091,67526,1582,0,0,65944,INR,2026-08-15T07:24:00Z,BATCH-UBER-0091
PO_B13_000092,Stripe India,MMTR-ORD-917617 MMTR-ORD-193980 BATCH-MMTR-0092,323568,6471,0,0,317097,INR,2026-08-15T18:39:00Z,BATCH-MMTR-0092
PO_B13_000093,BillDesk Settlement,MYNT-INV-198262 PO_B13_000093,127736,2562,0,0,125174,INR,2026-08-16T00:10:00Z,BATCH-MYNT-0093
PO_B13_000094,Stripe India,ZOMA-INV-202054 PO_B13_000094,257177,4706,0,0,252471,INR,2026-08-14T19:57:00Z,BATCH-ZOMA-0094
PO_B13_000095,PayU Enterprise,PAYT-ORD-437651 PAYT-ORD-499971 BATCH-PAYT-0095,265179,5303,0,0,259876,INR,2026-08-15T10:34:00Z,BATCH-PAYT-0095
PO_B13_000096,Razorpay Nodal,ZOMA-INV-285266 PO_B13_000096,264967,5011,0,0,259956,INR,2026-08-15T08:20:00Z,BATCH-ZOMA-0096
PO_B13_000097,Cashfree Escrow,OLAA-ORD-406210 OLAA-ORD-563915 BATCH-OLAA-0097,236072,4721,0,0,231351,INR,2026-08-15T02:35:00Z,BATCH-OLAA-0097
PO_B13_000098,Stripe India,BBAS-INV-227416 PO_B13_000098,160809,2949,0,0,157860,INR,2026-08-15T14:20:00Z,BATCH-BBAS-0098
PO_B13_000099,PayU Enterprise,MYNT-INV-380504 PO_B13_000099,371867,5777,0,0,366090,INR,2026-08-15T13:17:00Z,BATCH-MYNT-0099
PO_B13_000100,PayU Enterprise,SWIG-INV-449910 PO_B13_000100,245142,6098,0,0,239044,INR,2026-08-14T23:26:00Z,BATCH-SWIG-0100
PO_B13_000101,PayU Enterprise,AMZN-ORD-521026 AMZN-ORD-607847 BATCH-AMZN-0101,206639,4132,0,0,202507,INR,2026-08-14T22:52:00Z,BATCH-AMZN-0101
PO_B13_000102,Razorpay Nodal,OLAA-INV-451276 PO_B13_000102,273373,4383,0,0,268990,INR,2026-08-15T15:51:00Z,BATCH-OLAA-0102
PO_B13_000103,Stripe India,BLNK-INV-581996 PO_B13_000103,131823,2521,0,0,129302,INR,2026-08-15T05:50:00Z,BATCH-BLNK-0103
PO_B13_000104,Razorpay Nodal,BBAS-INV-647394 PO_B13_000104,150244,3300,0,0,146944,INR,2026-08-15T11:57:00Z,BATCH-BBAS-0104
PO_B13_000105,Cashfree Escrow,NYKA-INV-746143 PO_B13_000105,367578,5580,0,0,361998,INR,2026-08-15T19:07:00Z,BATCH-NYKA-0105
PO_B13_000106,Razorpay Nodal,SWIG-ORD-621505 SWIG-ORD-849652 BATCH-SWIG-0106,152932,3058,0,0,149874,INR,2026-08-15T13:54:00Z,BATCH-SWIG-0106
PO_B13_000107,PayU Enterprise,MMTR-INV-348514 PO_B13_000107,125642,2680,0,0,122962,INR,2026-08-15T11:25:00Z,BATCH-MMTR-0107
PO_B13_000108,BillDesk Settlement,SWIG-INV-999587 PO_B13_000108,333950,7494,0,0,326456,INR,2026-08-15T12:19:00Z,BATCH-SWIG-0108
PO_B13_000109,Cashfree Escrow,PHNP-INV-903925 PO_B13_000109,104035,2022,0,0,102013,INR,2026-08-15T16:25:00Z,BATCH-PHNP-0109
PO_B13_000110,BillDesk Settlement,OLAA-ORD-151961 OLAA-ORD-314729 BATCH-OLAA-0110,353170,7063,0,0,346107,INR,2026-08-15T07:08:00Z,BATCH-OLAA-0110
PO_B13_000111,Stripe India,OLAA-INV-763109 PO_B13_000111,263091,6566,0,0,256525,INR,2026-08-15T08:53:00Z,BATCH-OLAA-0111
PO_B13_000112,Stripe India,UBER-INV-778313 PO_B13_000112,438219,7218,0,0,431001,INR,2026-08-14T17:47:00Z,BATCH-UBER-0112
PO_B13_000113,Stripe India,PHNP-INV-408901 PO_B13_000113,299624,6462,0,0,293162,INR,2026-08-14T23:46:00Z,BATCH-PHNP-0113
PO_B13_000114,Stripe India,BLNK-INV-961378 PO_B13_000114,53035,1318,0,0,51717,INR,2026-08-15T01:20:00Z,BATCH-BLNK-0114
PO_B13_000115,Razorpay Nodal,BLNK-INV-258939 PO_B13_000115,199103,3802,0,0,195301,INR,2026-08-15T06:37:00Z,BATCH-BLNK-0115
PO_B13_000116,Razorpay Nodal,PAYT-ORD-253571 PAYT-ORD-676816 BATCH-PAYT-0116,156104,3122,0,0,152982,INR,2026-08-15T14:31:00Z,BATCH-PAYT-0116
PO_B13_000117,Razorpay Nodal,PHNP-INV-703758 PO_B13_000117,29684,596,0,0,29088,INR,2026-08-14T14:27:00Z,BATCH-PHNP-0117
PO_B13_000118,Cashfree Escrow,BKMS-INV-737897 PO_B13_000118,392481,8868,0,0,383613,INR,2026-08-15T05:01:00Z,BATCH-BKMS-0118
PO_B13_000119,Cashfree Escrow,SWIG-INV-128730 PO_B13_000119,249724,5970,0,0,243754,INR,2026-08-15T16:30:00Z,BATCH-SWIG-0119
PO_B13_000120,Stripe India,FLPK-INV-772838 PO_B13_000120,440509,9023,0,0,431486,INR,2026-08-15T13:40:00Z,BATCH-FLPK-0120
PO_B13_000121,Stripe India,PAYT-INV-680967 PO_B13_000121,275371,4861,0,0,270510,INR,2026-08-15T06:50:00Z,BATCH-PAYT-0121
PO_B13_000122,Cashfree Escrow,ZOMA-INV-754542 PO_B13_000122,248077,3744,0,0,244333,INR,2026-08-15T00:05:00Z,BATCH-ZOMA-0122
PO_B13_000123,Stripe India,BKMS-INV-326870 PO_B13_000123,345204,5849,0,0,339355,INR,2026-08-15T08:13:00Z,BATCH-BKMS-0123
PO_B13_000124,Cashfree Escrow,SWIG-INV-496356 PO_B13_000124,176072,2825,0,0,173247,INR,2026-08-14T15:30:00Z,BATCH-SWIG-0124
PO_B13_000125,PayU Enterprise,AMZN-INV-543261 PO_B13_000125,182049,3130,0,0,178919,INR,2026-08-15T14:54:00Z,BATCH-AMZN-0125
PO_B13_000126,Razorpay Nodal,BKMS-INV-179071 PO_B13_000126,188630,4462,0,0,184168,INR,2026-08-14T19:40:00Z,BATCH-BKMS-0126
PO_B13_000127,Razorpay Nodal,NYKA-INV-349200 PO_B13_000127,259735,6237,0,0,253498,INR,2026-08-15T02:19:00Z,BATCH-NYKA-0127
PO_B13_000128,Razorpay Nodal,BKMS-INV-386686 PO_B13_000128,368831,6697,0,0,362134,INR,2026-08-15T16:29:00Z,BATCH-BKMS-0128
PO_B13_000129,Razorpay Nodal,ZOMA-ORD-902785 ZOMA-ORD-722956 BATCH-ZOMA-0129,300825,6016,0,0,294809,INR,2026-08-15T12:42:00Z,BATCH-ZOMA-0129
PO_B13_000130,PayU Enterprise,BBAS-EXC-887043-UNRESOLVED,276269,5515,0,0,270754,INR,2026-08-15T12:37:00Z,HOLD-ESCROW
PO_B13_000131,Stripe India,MYNT-INV-771087 PO_B13_000131,248582,5670,0,0,242912,INR,2026-08-15T05:27:00Z,BATCH-MYNT-0131
PO_B13_000132,BillDesk Settlement,PAYT-ORD-323845 PAYT-ORD-683450 BATCH-PAYT-0132,172178,3443,0,0,168735,INR,2026-08-15T10:30:00Z,BATCH-PAYT-0132
PO_B13_000133,Razorpay Nodal,TATA-INV-586711 PO_B13_000133,114857,2647,0,0,112210,INR,2026-08-15T06:47:00Z,BATCH-TATA-0133
PO_B13_000134,Stripe India,UBER-INV-665426 PO_B13_000134,130724,2152,0,0,128572,INR,2026-08-15T10:07:00Z,BATCH-UBER-0134
PO_B13_000135,Razorpay Nodal,MMTR-INV-586731 PO_B13_000135,185979,3977,0,0,182002,INR,2026-08-15T04:03:00Z,BATCH-MMTR-0135
PO_B13_000136,PayU Enterprise,BKMS-INV-734573 PO_B13_000136,332960,7910,0,0,325050,INR,2026-08-15T06:55:00Z,BATCH-BKMS-0136
PO_B13_000137,Cashfree Escrow,TATA-ORD-165770 TATA-ORD-154246 TATA-ORD-261052 BATCH-TATA-0137,535211,10704,0,0,524507,INR,2026-08-15T16:05:00Z,BATCH-TATA-0137
PO_B13_000138,PayU Enterprise,MYNT-INV-808951 PO_B13_000138,385576,7397,0,0,378179,INR,2026-08-15T01:17:00Z,BATCH-MYNT-0138
PO_B13_000139,BillDesk Settlement,BBAS-INV-500820 PO_B13_000139,329206,7745,0,0,321461,INR,2026-08-15T06:04:00Z,BATCH-BBAS-0139
PO_B13_000140,PayU Enterprise,UBER-INV-273965 PO_B13_000140,237507,3907,0,0,233600,INR,2026-08-15T02:36:00Z,BATCH-UBER-0140
PO_B13_000141,PayU Enterprise,SWIG-INV-598835 PO_B13_000141,182645,2752,0,0,179893,INR,2026-08-15T22:16:00Z,BATCH-SWIG-0141
PO_B13_000142,BillDesk Settlement,NYKA-INV-986181 PO_B13_000142,214913,4158,0,0,210755,INR,2026-08-15T09:40:00Z,BATCH-NYKA-0142
